,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
1855,COMEDY,Andy Cohen: Donald Trump Is A Season 1 ‘Real Housewife',Lee Moran,https://www.huffingtonpost.com/entry/andy-cohen-trump-stephen-colbert-real-housewives_us_593911c1e4b00610547f71c3,"""Usually they evolve as the years go and there’s a season one version who will do anything to stay on the show.""",2017-06-08,,https://img.huffingtonpost.com/asset/62e94dcc2700001f005a2791.jpg?cache=RDZYqDZYsg&ops=210_120
1856,COMEDY,Andy Cohen: Donald Trump Is A Season 1 ‘Real Housewife',Lee Moran,https://www.huffingtonpost.com/entry/andy-cohen-trump-stephen-colbert-real-housewives_us_593911c1e4b00610547f71c3,"""Usually they evolve as the years go and there’s a season one version who will do anything to stay on the show.""",2017-06-08,,https://img.huffingtonpost.com/asset/62e1ff362500007faf331477.jpeg?cache=EKIln5upPl&ops=210_120
1857,POLITICS,This Was The Day James Comey Truly Became FBI Director,Eliot Nelson and Jeffrey Young,https://www.huffingtonpost.com/entry/this-was-the-day-james-comey-truly-became-fbi-director_us_5939c41ae4b0b13f2c68a7d7,Whadda guy,2017-06-08,,https://img.huffingtonpost.com/asset/5939c4bc2200002d00c6d151.jpeg?ops=scalefit_720_noupscale
1858,POLITICS,This Was The Day James Comey Truly Became FBI Director,Eliot Nelson and Jeffrey Young,https://www.huffingtonpost.com/entry/this-was-the-day-james-comey-truly-became-fbi-director_us_5939c41ae4b0b13f2c68a7d7,Whadda guy,2017-06-08,,https://img.huffingtonpost.com/asset/62e42d902700003d00ba0275.jpeg?cache=20JBI49NJR&ops=210_120
1859,POLITICS,This Was The Day James Comey Truly Became FBI Director,Eliot Nelson and Jeffrey Young,https://www.huffingtonpost.com/entry/this-was-the-day-james-comey-truly-became-fbi-director_us_5939c41ae4b0b13f2c68a7d7,Whadda guy,2017-06-08,,https://img.huffingtonpost.com/asset/62e90ed42700003d00ba04f8.jpeg?cache=16HGmHcX2j&ops=210_120
1860,POLITICS,Here Are The Latest Photos From James Comey's Appearance On Capitol Hill,Chris McGonigal,https://www.huffingtonpost.com/entry/james-comey-testimony-photos_us_59394c64e4b0061054801922,The time has come.,2017-06-08,Chris McGonigal,https://img.huffingtonpost.com/asset/5c112f5124000031008c49d2.png?ops=100_100
1861,POLITICS,Here Are The Latest Photos From James Comey's Appearance On Capitol Hill,Chris McGonigal,https://www.huffingtonpost.com/entry/james-comey-testimony-photos_us_59394c64e4b0061054801922,The time has come.,2017-06-08,,https://img.huffingtonpost.com/asset/593986d21d00002900cc1e72.jpeg?ops=scalefit_960_noupscale
1862,POLITICS,Here Are The Latest Photos From James Comey's Appearance On Capitol Hill,Chris McGonigal,https://www.huffingtonpost.com/entry/james-comey-testimony-photos_us_59394c64e4b0061054801922,The time has come.,2017-06-08,,https://img.huffingtonpost.com/asset/593975ac2200002d00c6cfd3.jpeg?ops=scalefit_960_noupscale
1863,POLITICS,"GOP's New Defense of Trump: The Guy's A Toddler, He Doesn't Know Any Better",S.V. Date,https://www.huffingtonpost.com/entry/trump-gop-toddler-defense_us_5939b19de4b006105480eebd,"From taking sides in the Qatar dispute to leaning on an FBI director to drop an investigation, Trump’s blunders should be excused, the argument goes.",2017-06-08,S.V. Date,https://img.huffingtonpost.com/asset/5f543ec2240000f409921c3e.jpg?ops=100_100
1864,POLITICS,"GOP's New Defense of Trump: The Guy's A Toddler, He Doesn't Know Any Better",S.V. Date,https://www.huffingtonpost.com/entry/trump-gop-toddler-defense_us_5939b19de4b006105480eebd,"From taking sides in the Qatar dispute to leaning on an FBI director to drop an investigation, Trump’s blunders should be excused, the argument goes.",2017-06-08,"President Donald Trump speaks during the Faith & Freedom Coalition's Road to Majority Conference June 8, 2017, in Washington.",https://img.huffingtonpost.com/asset/5939b2cf2200002d00c6d0f5.jpeg?ops=scalefit_720_noupscale
1865,POLITICS,"GOP's New Defense of Trump: The Guy's A Toddler, He Doesn't Know Any Better",S.V. Date,https://www.huffingtonpost.com/entry/trump-gop-toddler-defense_us_5939b19de4b006105480eebd,"From taking sides in the Qatar dispute to leaning on an FBI director to drop an investigation, Trump’s blunders should be excused, the argument goes.",2017-06-08,,https://img.huffingtonpost.com/asset/62e4522e2400003400d5842b.jpeg?cache=R7X53mcYm9&ops=210_120
1866,COMEDY,Words Of Wisdom Gained From Watching The Comey Hearing,Andy McDonald,https://www.huffingtonpost.com/entry/words-of-wisdom-gained-from-watching-the-comey-hearing_us_59398ba1e4b006105480a607,"""Comey at me, bro!"" ... No, nothing? Cool.",2017-06-08,Andy McDonald,https://img.huffingtonpost.com/asset/55f1b6b3170000b900569da5.jpg?ops=100_100
1867,COMEDY,Words Of Wisdom Gained From Watching The Comey Hearing,Andy McDonald,https://www.huffingtonpost.com/entry/words-of-wisdom-gained-from-watching-the-comey-hearing_us_59398ba1e4b006105480a607,"""Comey at me, bro!"" ... No, nothing? Cool.",2017-06-08,,https://img.huffingtonpost.com/asset/59399afc1d00002900cc1eb5.jpeg?cache=0DX6qMcGOM&ops=scalefit_720_noupscale
1868,COMEDY,Words Of Wisdom Gained From Watching The Comey Hearing,Andy McDonald,https://www.huffingtonpost.com/entry/words-of-wisdom-gained-from-watching-the-comey-hearing_us_59398ba1e4b006105480a607,"""Comey at me, bro!"" ... No, nothing? Cool.",2017-06-08,,https://img.huffingtonpost.com/asset/59399b261d00004600cc1eb6.jpeg?ops=scalefit_720_noupscale
1869,POLITICS,"Donald Trump Didn't Tweet During James Comey's Hearing, But His Son Sure Did",Paige Lavender and Hayley Miller,https://www.huffingtonpost.com/entry/donald-trump-jr-james-comey_us_593965a9e4b0061054804ba6,"Donald Trump Jr. called Comey's comments ""BS"" in one of the dozens of tweets he sent during the hearing.",2017-06-08,,https://img.huffingtonpost.com/asset/62e2b024250000dfb04772cf.jpeg?cache=gAQiF1V6r2&ops=210_120
1870,POLITICS,"Donald Trump Didn't Tweet During James Comey's Hearing, But His Son Sure Did",Paige Lavender and Hayley Miller,https://www.huffingtonpost.com/entry/donald-trump-jr-james-comey_us_593965a9e4b0061054804ba6,"Donald Trump Jr. called Comey's comments ""BS"" in one of the dozens of tweets he sent during the hearing.",2017-06-08,,https://img.huffingtonpost.com/asset/62e42d902700003d00ba0275.jpeg?cache=20JBI49NJR&ops=210_120
1871,POLITICS,"Donald Trump Didn't Tweet During James Comey's Hearing, But His Son Sure Did",Paige Lavender and Hayley Miller,https://www.huffingtonpost.com/entry/donald-trump-jr-james-comey_us_593965a9e4b0061054804ba6,"Donald Trump Jr. called Comey's comments ""BS"" in one of the dozens of tweets he sent during the hearing.",2017-06-08,,https://img.huffingtonpost.com/asset/62e5fd782600003e00984a16.jpeg?cache=8PdgKN9nnC&ops=210_120
1872,WORLD NEWS,This 99-Million-Year-Old Baby Bird Fossil Is Unlike Anything Ever Seen,Nina Golgowski,https://www.huffingtonpost.com/entry/baby-bird-fossilized-in-amber_us_59396343e4b0b13f2c67eb87,"The amber-encased hatchling, found in Myanmar, features feathers, skin, and other tissue.",2017-06-08,Nina Golgowski,https://img.huffingtonpost.com/asset/5c16cd41220000be01deb834.jpg?ops=100_100
1873,WORLD NEWS,This 99-Million-Year-Old Baby Bird Fossil Is Unlike Anything Ever Seen,Nina Golgowski,https://www.huffingtonpost.com/entry/baby-bird-fossilized-in-amber_us_59396343e4b0b13f2c67eb87,"The amber-encased hatchling, found in Myanmar, features feathers, skin, and other tissue.",2017-06-08,,https://img.huffingtonpost.com/asset/5939a3e71d00004600cc1ee0.jpeg?cache=ZvsEMXL0JX&ops=scalefit_960_noupscale
1874,WORLD NEWS,This 99-Million-Year-Old Baby Bird Fossil Is Unlike Anything Ever Seen,Nina Golgowski,https://www.huffingtonpost.com/entry/baby-bird-fossilized-in-amber_us_59396343e4b0b13f2c67eb87,"The amber-encased hatchling, found in Myanmar, features feathers, skin, and other tissue.",2017-06-08,,https://img.huffingtonpost.com/asset/5939a3e7190000aa4f3e541c.jpeg?ops=scalefit_960_noupscale
1875,MEDIA,New York Times Stands By Trump-Russia Report That James Comey Disputed,Michael Calderone,https://www.huffingtonpost.com/entry/james-comey-new-york-times_us_5939b1dae4b006105480ef28,"The paper says it ""found no evidence that any prior reporting was inaccurate.”",2017-06-08,Michael Calderone,https://img.huffingtonpost.com/asset/5605b7221b00001900dfd969.jpeg?ops=100_100
1876,MEDIA,New York Times Stands By Trump-Russia Report That James Comey Disputed,Michael Calderone,https://www.huffingtonpost.com/entry/james-comey-new-york-times_us_5939b1dae4b006105480ef28,"The paper says it ""found no evidence that any prior reporting was inaccurate.”",2017-06-08,Former FBI Director James Comey disputed a bombshell New York Times report that Trump aides communicated with Russian intelligence.,https://img.huffingtonpost.com/asset/5939b2cf190000b04f3e5446.jpeg?cache=nzhq9tPZaX&ops=scalefit_720_noupscale
1877,MEDIA,New York Times Stands By Trump-Russia Report That James Comey Disputed,Michael Calderone,https://www.huffingtonpost.com/entry/james-comey-new-york-times_us_5939b1dae4b006105480ef28,"The paper says it ""found no evidence that any prior reporting was inaccurate.”",2017-06-08,,https://img.huffingtonpost.com/asset/62e13d63220000a1be4fa265.png?ops=210_120
1878,POLITICS,Dogs At Polling Stations Are Getting The UK Through Election Day,Lee Moran,https://www.huffingtonpost.com/entry/dogs-at-polling-stations-uk-election-2017_us_5938ea22e4b0c5a35c9bf4c0,Democracy can be doggone wonderful!,2017-06-08,Lee Moran,https://img.huffingtonpost.com/asset/5d243183250000b21ae9cc35.jpg?ops=100_100
1879,POLITICS,Dogs At Polling Stations Are Getting The UK Through Election Day,Lee Moran,https://www.huffingtonpost.com/entry/dogs-at-polling-stations-uk-election-2017_us_5938ea22e4b0c5a35c9bf4c0,Democracy can be doggone wonderful!,2017-06-08,,https://img.huffingtonpost.com/asset/62e19a14250000dfb04771db.jpeg?cache=U5TgG1lKgN&ops=210_120
1880,POLITICS,Dogs At Polling Stations Are Getting The UK Through Election Day,Lee Moran,https://www.huffingtonpost.com/entry/dogs-at-polling-stations-uk-election-2017_us_5938ea22e4b0c5a35c9bf4c0,Democracy can be doggone wonderful!,2017-06-08,,https://img.huffingtonpost.com/asset/62e17960220000e9944fa2a7.jpeg?ops=210_120
1881,POLITICS,Chief Justice In Connecticut Asks ICE To Stay Out Of Courthouses,Roque Planas,https://www.huffingtonpost.com/entry/judge-courthouse-immigration-arrests_us_59398006e4b0c5a35c9d3928,Chase Rogers became the latest prominent judge to tell immigration authorities to consider the courts a “sensitive location.”,2017-06-08,Roque Planas,https://img.huffingtonpost.com/asset/5c194e0c2600003d0584f6ed.jpg?ops=100_100
1882,POLITICS,Chief Justice In Connecticut Asks ICE To Stay Out Of Courthouses,Roque Planas,https://www.huffingtonpost.com/entry/judge-courthouse-immigration-arrests_us_59398006e4b0c5a35c9d3928,Chase Rogers became the latest prominent judge to tell immigration authorities to consider the courts a “sensitive location.”,2017-06-08,,https://img.huffingtonpost.com/asset/62e429782500003500333918.jpeg?ops=210_120
1883,POLITICS,Chief Justice In Connecticut Asks ICE To Stay Out Of Courthouses,Roque Planas,https://www.huffingtonpost.com/entry/judge-courthouse-immigration-arrests_us_59398006e4b0c5a35c9d3928,Chase Rogers became the latest prominent judge to tell immigration authorities to consider the courts a “sensitive location.”,2017-06-08,,https://img.huffingtonpost.com/asset/62e7f1552700008509ba0402.jpeg?ops=210_120
1884,ENTERTAINMENT,Tom Cruise Hints That 'Top Gun 2' May Get A Volleyball Scene,Andy McDonald,https://www.huffingtonpost.com/entry/tom-cruise-hints-that-top-gun-2-may-get-a-volleyball-scene_us_59395875e4b0c5a35c9cd920,It's the '80s movie montage we desperately need right now.,2017-06-08,Andy McDonald,https://img.huffingtonpost.com/asset/55f1b6b3170000b900569da5.jpg?ops=100_100
1885,ENTERTAINMENT,Tom Cruise Hints That 'Top Gun 2' May Get A Volleyball Scene,Andy McDonald,https://www.huffingtonpost.com/entry/tom-cruise-hints-that-top-gun-2-may-get-a-volleyball-scene_us_59395875e4b0c5a35c9cd920,It's the '80s movie montage we desperately need right now.,2017-06-08,,https://img.huffingtonpost.com/asset/62e967b52600005c00d412e4.jpeg?cache=uv15oDCqPU&ops=210_120
1886,ENTERTAINMENT,Tom Cruise Hints That 'Top Gun 2' May Get A Volleyball Scene,Andy McDonald,https://www.huffingtonpost.com/entry/tom-cruise-hints-that-top-gun-2-may-get-a-volleyball-scene_us_59395875e4b0c5a35c9cd920,It's the '80s movie montage we desperately need right now.,2017-06-08,,https://img.huffingtonpost.com/asset/62e15c3e2500007a9a477199.jpeg?cache=mAGUZJeCgM&ops=210_120
1887,HEALTHY LIVING,Zelda Williams Gets Real About The Work It Takes To Manage Depression,Lindsay Holmes,https://www.huffingtonpost.com/entry/zelda-williams-depression_us_59396c48e4b0c5a35c9d0039,Hint: It's a lot.,2017-06-08,,https://img.huffingtonpost.com/asset/5939824a190000aa4f3e536e.jpeg?cache=aCMHTLJ1Ou&ops=scalefit_720_noupscale
1888,HEALTHY LIVING,Zelda Williams Gets Real About The Work It Takes To Manage Depression,Lindsay Holmes,https://www.huffingtonpost.com/entry/zelda-williams-depression_us_59396c48e4b0c5a35c9d0039,Hint: It's a lot.,2017-06-08,,https://img.huffingtonpost.com/asset/62e7526525000035003339a6.jpeg?cache=pDCztOuFeU&ops=210_120
1889,HEALTHY LIVING,Zelda Williams Gets Real About The Work It Takes To Manage Depression,Lindsay Holmes,https://www.huffingtonpost.com/entry/zelda-williams-depression_us_59396c48e4b0c5a35c9d0039,Hint: It's a lot.,2017-06-08,,https://img.huffingtonpost.com/asset/62e28bd2210000adb35f106b.jpeg?cache=CHsUm563cy&ops=210_120
1890,POLITICS,This Is What Happens When Women Get Elected,Laura Bassett,https://www.huffingtonpost.com/entry/women-nevada-legislature_us_59399ce1e4b0c5a35c9d6b6a,Nevada just enacted a slew of women's rights laws under a GOP governor.,2017-06-08,Laura Bassett,https://img.huffingtonpost.com/asset/5bff3b6d2600004402847ffe.jpg?ops=100_100
1891,POLITICS,This Is What Happens When Women Get Elected,Laura Bassett,https://www.huffingtonpost.com/entry/women-nevada-legislature_us_59399ce1e4b0c5a35c9d6b6a,Nevada just enacted a slew of women's rights laws under a GOP governor.,2017-06-08,"Nevada state Sen. Pat Spearman leaves the stage on Day 1 of the Democratic National Convention at the Wells Fargo Center in Philadelphia on July 25, 2016.",https://img.huffingtonpost.com/asset/5939ae5a1d00004600cc1f07.jpeg?ops=scalefit_720_noupscale
1892,POLITICS,This Is What Happens When Women Get Elected,Laura Bassett,https://www.huffingtonpost.com/entry/women-nevada-legislature_us_59399ce1e4b0c5a35c9d6b6a,Nevada just enacted a slew of women's rights laws under a GOP governor.,2017-06-08,,https://img.huffingtonpost.com/asset/62e3fd742500003d003338f0.jpeg?ops=210_120
1893,ENTERTAINMENT,Trevor Noah Explains How Eric Trump Got Like This,Ron Dicker,https://www.huffingtonpost.com/entry/trevor-noah-explains-how-eric-trump-got-like-this_us_59391bfee4b0b13f2c672cb2,"""This is the curse of being one of Donald Trump's children.""",2017-06-08,Ron Dicker,https://img.huffingtonpost.com/asset/5cd400b62100005900d41396.jpg?ops=100_100
1894,ENTERTAINMENT,Trevor Noah Explains How Eric Trump Got Like This,Ron Dicker,https://www.huffingtonpost.com/entry/trevor-noah-explains-how-eric-trump-got-like-this_us_59391bfee4b0b13f2c672cb2,"""This is the curse of being one of Donald Trump's children.""",2017-06-08,,https://img.huffingtonpost.com/asset/62e9fae9250000190082c6fb.jpg?cache=Qjdepg5CG9&ops=210_120
1895,ENTERTAINMENT,Trevor Noah Explains How Eric Trump Got Like This,Ron Dicker,https://www.huffingtonpost.com/entry/trevor-noah-explains-how-eric-trump-got-like-this_us_59391bfee4b0b13f2c672cb2,"""This is the curse of being one of Donald Trump's children.""",2017-06-08,,https://img.huffingtonpost.com/asset/626b6baf230000190713abc1.jpeg?cache=C0RU3eDID1&ops=210_120
1896,HEALTHY LIVING,"Childhood Brain Injury Tied To Adult Anxiety, Depression","Madeline Kennedy, Reuters",https://www.huffingtonpost.com/entry/childhood-brain-injury-tied-to-adult-anxiety-depression_us_5939b937e4b006105480f657,"In a small study, kids with TBI were five times more likely to have an anxiety disorder than those without brain injuries.",2017-06-08,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1897,HEALTHY LIVING,"Childhood Brain Injury Tied To Adult Anxiety, Depression","Madeline Kennedy, Reuters",https://www.huffingtonpost.com/entry/childhood-brain-injury-tied-to-adult-anxiety-depression_us_5939b937e4b006105480f657,"In a small study, kids with TBI were five times more likely to have an anxiety disorder than those without brain injuries.",2017-06-08,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
1898,HEALTHY LIVING,"Childhood Brain Injury Tied To Adult Anxiety, Depression","Madeline Kennedy, Reuters",https://www.huffingtonpost.com/entry/childhood-brain-injury-tied-to-adult-anxiety-depression_us_5939b937e4b006105480f657,"In a small study, kids with TBI were five times more likely to have an anxiety disorder than those without brain injuries.",2017-06-08,,https://img.huffingtonpost.com/asset/62e84b4f2700008509ba0481.jpeg?ops=210_120
1899,ENTERTAINMENT,'House Of Cards' Tweet About The Comey Testimony Is Spot On,Sara Boboltz,https://www.huffingtonpost.com/entry/house-of-cards-tweet-comey_us_59396a73e4b0b13f2c67f8c0,"Perhaps for the first time, Frank Underwood is all of us.",2017-06-08,Sara Boboltz,https://img.huffingtonpost.com/asset/5bfe09312400001e005838fc.png?ops=100_100
1900,ENTERTAINMENT,'House Of Cards' Tweet About The Comey Testimony Is Spot On,Sara Boboltz,https://www.huffingtonpost.com/entry/house-of-cards-tweet-comey_us_59396a73e4b0b13f2c67f8c0,"Perhaps for the first time, Frank Underwood is all of us.",2017-06-08,,https://img.huffingtonpost.com/asset/62e2f1d42400003d00d5830b.jpeg?cache=AgVqYqwZO8&ops=210_120
1901,ENTERTAINMENT,'House Of Cards' Tweet About The Comey Testimony Is Spot On,Sara Boboltz,https://www.huffingtonpost.com/entry/house-of-cards-tweet-comey_us_59396a73e4b0b13f2c67f8c0,"Perhaps for the first time, Frank Underwood is all of us.",2017-06-08,,https://img.huffingtonpost.com/asset/62e3ff5d2400004600d583ee.jpg?cache=D3nSE4gU3a&ops=210_120
1902,POLITICS,Paul Ryan Had The Worst Reaction Possible To The Comey Testimony,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-comey-testimony_us_593970e2e4b0c5a35c9d1118,Did you expect anything less?,2017-06-08,Matt Fuller,https://img.huffingtonpost.com/asset/564a06011600002b0026d6ec.jpg?ops=100_100
1903,POLITICS,Paul Ryan Had The Worst Reaction Possible To The Comey Testimony,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-comey-testimony_us_593970e2e4b0c5a35c9d1118,Did you expect anything less?,2017-06-08,"Speaker Paul Ryan (R-Wis.) wasn’t watching the Senate Intelligence hearing, but he said he had read Comey’s prepared remarks.",https://img.huffingtonpost.com/asset/5939761f2200003d00c6cfd8.jpeg?ops=scalefit_720_noupscale
1904,POLITICS,Paul Ryan Had The Worst Reaction Possible To The Comey Testimony,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-comey-testimony_us_593970e2e4b0c5a35c9d1118,Did you expect anything less?,2017-06-08,,https://img.huffingtonpost.com/asset/62e0fd7a210000adb35f0edf.jpeg?cache=WCe8HTc8qU&ops=210_120
1905,POLITICS,White House Finally Reveals Whether Donald Trump Has Confidence In Jeff Sessions,Hayley Miller,https://www.huffingtonpost.com/entry/white-house-donald-trump-confidence-jeff-sessions_us_59397ca1e4b0061054808c34,"The president does, despite spokespeople refusing to comment on the matter for days.",2017-06-08,Hayley Miller,https://img.huffingtonpost.com/asset/60a287b5260000e080b4330b.png?ops=100_100
1906,POLITICS,White House Finally Reveals Whether Donald Trump Has Confidence In Jeff Sessions,Hayley Miller,https://www.huffingtonpost.com/entry/white-house-donald-trump-confidence-jeff-sessions_us_59397ca1e4b0061054808c34,"The president does, despite spokespeople refusing to comment on the matter for days.",2017-06-08,,https://img.huffingtonpost.com/asset/62e38b0c2700003500ba019a.jpeg?cache=UrzrNWyYsB&ops=210_120
1907,POLITICS,White House Finally Reveals Whether Donald Trump Has Confidence In Jeff Sessions,Hayley Miller,https://www.huffingtonpost.com/entry/white-house-donald-trump-confidence-jeff-sessions_us_59397ca1e4b0061054808c34,"The president does, despite spokespeople refusing to comment on the matter for days.",2017-06-08,,https://img.huffingtonpost.com/asset/62e991b52600001c00d4130c.jpg?cache=W1ke41CYhE&ops=210_120
1908,POLITICS,Republicans Are Already Contradicting Themselves On James Comey's Testimony,Marina Fang,https://www.huffingtonpost.com/entry/gop-response-comey-testimony_us_59393cd2e4b0c5a35c9c8265,"The GOP quickly hailed the fired FBI director's opening statement as ""vindication"" for Trump, yet smeared Comey as untrustworthy. 🤔",2017-06-08,Marina Fang,https://img.huffingtonpost.com/asset/5cd4e0072500005500a0c2af.jpeg?ops=100_100
1909,POLITICS,Republicans Are Already Contradicting Themselves On James Comey's Testimony,Marina Fang,https://www.huffingtonpost.com/entry/gop-response-comey-testimony_us_59393cd2e4b0c5a35c9c8265,"The GOP quickly hailed the fired FBI director's opening statement as ""vindication"" for Trump, yet smeared Comey as untrustworthy. 🤔",2017-06-08,,https://img.huffingtonpost.com/asset/62e7a20b2400003c00d5854f.jpeg?cache=lV5mWVz9iE&ops=210_120
1910,POLITICS,Republicans Are Already Contradicting Themselves On James Comey's Testimony,Marina Fang,https://www.huffingtonpost.com/entry/gop-response-comey-testimony_us_59393cd2e4b0c5a35c9c8265,"The GOP quickly hailed the fired FBI director's opening statement as ""vindication"" for Trump, yet smeared Comey as untrustworthy. 🤔",2017-06-08,,https://img.huffingtonpost.com/asset/62e2b024250000dfb04772cf.jpeg?cache=gAQiF1V6r2&ops=210_120
1911,POLITICS,Donald Trump: 'We're Under Siege',Igor Bobic,https://www.huffingtonpost.com/entry/trump-james-comey-faith-freedom_us_59396ee0e4b00610548062a8,"“As the Bible tells us, we know that the truth will prevail.""",2017-06-08,Igor Bobic,https://img.huffingtonpost.com/asset/5db351812000006f26506d19.jpeg?ops=100_100
1912,POLITICS,Donald Trump: 'We're Under Siege',Igor Bobic,https://www.huffingtonpost.com/entry/trump-james-comey-faith-freedom_us_59396ee0e4b00610548062a8,"“As the Bible tells us, we know that the truth will prevail.""",2017-06-08,,https://img.huffingtonpost.com/asset/62ea16e1250000190082c710.jpg?cache=g7l7eE8Qq8&ops=210_120
1913,POLITICS,Donald Trump: 'We're Under Siege',Igor Bobic,https://www.huffingtonpost.com/entry/trump-james-comey-faith-freedom_us_59396ee0e4b00610548062a8,"“As the Bible tells us, we know that the truth will prevail.""",2017-06-08,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
1914,POLITICS,White House Won't Say If There's A Recording System In The Oval Office,Mollie Reilly,https://www.huffingtonpost.com/entry/oval-office-recording-system-trump-tapes_us_59397b6be4b00610548089b2,"""I'll try to look under the couches,"" Sarah Huckabee Sanders said.",2017-06-08,Mollie Reilly,https://img.huffingtonpost.com/asset/5c13e3833c000071050f3367.jpg?ops=100_100
1915,POLITICS,White House Won't Say If There's A Recording System In The Oval Office,Mollie Reilly,https://www.huffingtonpost.com/entry/oval-office-recording-system-trump-tapes_us_59397b6be4b00610548089b2,"""I'll try to look under the couches,"" Sarah Huckabee Sanders said.",2017-06-08,,https://img.huffingtonpost.com/asset/62e42d902700003d00ba0275.jpeg?cache=20JBI49NJR&ops=210_120
1916,POLITICS,White House Won't Say If There's A Recording System In The Oval Office,Mollie Reilly,https://www.huffingtonpost.com/entry/oval-office-recording-system-trump-tapes_us_59397b6be4b00610548089b2,"""I'll try to look under the couches,"" Sarah Huckabee Sanders said.",2017-06-08,,https://img.huffingtonpost.com/asset/62e90ed42700003d00ba04f8.jpeg?cache=16HGmHcX2j&ops=210_120
1917,ENTERTAINMENT,British Kids Provide The Most Adorable Takedown Of Donald Trump,Todd Van Luling,https://www.huffingtonpost.com/entry/british-kids-provide-the-most-adorable-takedown-of-donald-trump_us_59385f32e4b0c5a35c9b8686,The kids were interviewed for Chelsea Handler's late-night show on Netflix.,2017-06-08,Todd Van Luling,https://img.huffingtonpost.com/asset/5e5b285f2300000e0d0bf664.jpg?ops=100_100
1918,ENTERTAINMENT,British Kids Provide The Most Adorable Takedown Of Donald Trump,Todd Van Luling,https://www.huffingtonpost.com/entry/british-kids-provide-the-most-adorable-takedown-of-donald-trump_us_59385f32e4b0c5a35c9b8686,The kids were interviewed for Chelsea Handler's late-night show on Netflix.,2017-06-08,,https://img.huffingtonpost.com/asset/593866c519000047003e50f6.jpeg?ops=scalefit_720_noupscale
1919,ENTERTAINMENT,British Kids Provide The Most Adorable Takedown Of Donald Trump,Todd Van Luling,https://www.huffingtonpost.com/entry/british-kids-provide-the-most-adorable-takedown-of-donald-trump_us_59385f32e4b0c5a35c9b8686,The kids were interviewed for Chelsea Handler's late-night show on Netflix.,2017-06-08,,https://img.huffingtonpost.com/asset/62e75d822400003300d58527.jpeg?cache=rrKlal7JO5&ops=210_120
1920,POLITICS,"If Trump Has White House 'Tapes,' They Could Be A Huge Deal, James Comey Says",Paul Blumenthal,https://www.huffingtonpost.com/entry/comey-trump-tapes_us_593988b7e4b0c5a35c9d4a88,"If any such tapes exist, it won't just be Comey's word versus Trump's.",2017-06-08,Paul Blumenthal,https://img.huffingtonpost.com/asset/5c1a707c3c0000b6040f358b.jpg?ops=100_100
1921,POLITICS,"If Trump Has White House 'Tapes,' They Could Be A Huge Deal, James Comey Says",Paul Blumenthal,https://www.huffingtonpost.com/entry/comey-trump-tapes_us_593988b7e4b0c5a35c9d4a88,"If any such tapes exist, it won't just be Comey's word versus Trump's.",2017-06-08,,https://img.huffingtonpost.com/asset/62e9fae9250000190082c6fb.jpg?cache=Qjdepg5CG9&ops=210_120
1922,POLITICS,"If Trump Has White House 'Tapes,' They Could Be A Huge Deal, James Comey Says",Paul Blumenthal,https://www.huffingtonpost.com/entry/comey-trump-tapes_us_593988b7e4b0c5a35c9d4a88,"If any such tapes exist, it won't just be Comey's word versus Trump's.",2017-06-08,,https://img.huffingtonpost.com/asset/62e85e9b2700008b09ba0483.jpg?cache=pDVaCI9g4K&ops=210_120
1923,POLITICS,"Let's Be Honest, Donald Trump Will Survive James Comey's Testimony",Sam Stein,https://www.huffingtonpost.com/entry/donald-trump-james-comey_us_59389f4de4b00610547f42e7,"The president is good at one thing political: persistence. Oh, and elected Republicans are already rushing to his defense.",2017-06-08,Sam Stein,https://img.huffingtonpost.com/asset/55b90a6d1700002400565e9e.jpg?ops=100_100
1924,POLITICS,"Let's Be Honest, Donald Trump Will Survive James Comey's Testimony",Sam Stein,https://www.huffingtonpost.com/entry/donald-trump-james-comey_us_59389f4de4b00610547f42e7,"The president is good at one thing political: persistence. Oh, and elected Republicans are already rushing to his defense.",2017-06-08,,https://img.huffingtonpost.com/asset/62e2b024250000dfb04772cf.jpeg?cache=gAQiF1V6r2&ops=210_120
1925,POLITICS,"Let's Be Honest, Donald Trump Will Survive James Comey's Testimony",Sam Stein,https://www.huffingtonpost.com/entry/donald-trump-james-comey_us_59389f4de4b00610547f42e7,"The president is good at one thing political: persistence. Oh, and elected Republicans are already rushing to his defense.",2017-06-08,,https://img.huffingtonpost.com/asset/62ea16e1250000190082c710.jpg?cache=g7l7eE8Qq8&ops=210_120
1926,POLITICS,"Kris Kobach, 'King Of Voter Suppression,' Seeks Kansas Governorship",Mollie Reilly,https://www.huffingtonpost.com/entry/kris-kobach-kansas-governor_us_59399d2be4b0c5a35c9d6c3b,He's served as an adviser to Donald Trump on voter fraud and immigration issues.,2017-06-08,Mollie Reilly,https://img.huffingtonpost.com/asset/5c13e3833c000071050f3367.jpg?ops=100_100
