,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
1292,POLITICS,Tuesday's Morning Email: How President Trump Spent His First Monday In Office,Lauren Weber,https://www.huffingtonpost.com/entry/tuesdays-morning-email-how-president-trump-spent-his-first-monday-in-office_us_58874d8ee4b070d8cad53a75,"From freezing the hiring of federal workers to saying he lost the popular vote because of ""illegals.""",2017-01-24,,https://img.huffingtonpost.com/asset/58874f561200003e0aad9673.jpeg?ops=scalefit_720_noupscale
1293,POLITICS,Paul Ryan Invites Donald Trump To Address Congress,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-trump-joint-address_us_58876fc8e4b0e3a7356bcbaa,This is our reality.,2017-01-24,Matt Fuller,https://img.huffingtonpost.com/asset/564a06011600002b0026d6ec.jpg?ops=100_100
1294,POLITICS,Paul Ryan Invites Donald Trump To Address Congress,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-trump-joint-address_us_58876fc8e4b0e3a7356bcbaa,This is our reality.,2017-01-24,,https://img.huffingtonpost.com/asset/62e947012500006600bf0bb0.jpeg?cache=s5kGmgiw3v&ops=210_120
1295,POLITICS,Paul Ryan Invites Donald Trump To Address Congress,Matt Fuller,https://www.huffingtonpost.com/entry/paul-ryan-trump-joint-address_us_58876fc8e4b0e3a7356bcbaa,This is our reality.,2017-01-24,,https://img.huffingtonpost.com/asset/62e991b52600001c00d4130c.jpg?cache=W1ke41CYhE&ops=210_120
1296,POLITICS,Teens Report Onslaught Of Bullying During Divisive Election,"A.C. Thompson, ProPublica",https://www.huffingtonpost.com/entry/bullying-election_us_5887ccd2e4b0b481c76ba23b,"In a survey of 50,000 teens, some 70 percent reported abusive behavior across months of a notably angry presidential campaign.",2017-01-24,A multi-language sign directs people to a polling station during voting in the 2016 presidential election. ,https://img.huffingtonpost.com/asset/5887d2ca1c00002d00d940db.jpeg?ops=scalefit_720_noupscale
1297,POLITICS,Teens Report Onslaught Of Bullying During Divisive Election,"A.C. Thompson, ProPublica",https://www.huffingtonpost.com/entry/bullying-election_us_5887ccd2e4b0b481c76ba23b,"In a survey of 50,000 teens, some 70 percent reported abusive behavior across months of a notably angry presidential campaign.",2017-01-24,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
1298,POLITICS,Teens Report Onslaught Of Bullying During Divisive Election,"A.C. Thompson, ProPublica",https://www.huffingtonpost.com/entry/bullying-election_us_5887ccd2e4b0b481c76ba23b,"In a survey of 50,000 teens, some 70 percent reported abusive behavior across months of a notably angry presidential campaign.",2017-01-24,,https://img.huffingtonpost.com/asset/62e15e36220000e9944fa289.jpeg?ops=210_120
1299,ENTERTAINMENT,A Character Sounding A Lot Like Edward Snowden May Be Coming To CBS,Sara Boboltz,https://www.huffingtonpost.com/entry/a-character-sounding-a-lot-like-edward-snowden-may-be-coming-to-cbs_us_5887383ee4b070d8cad53227,"The drama is called ""Perfect Citizen.""",2017-01-24,Sara Boboltz,https://img.huffingtonpost.com/asset/5bfe09312400001e005838fc.png?ops=100_100
1300,ENTERTAINMENT,A Character Sounding A Lot Like Edward Snowden May Be Coming To CBS,Sara Boboltz,https://www.huffingtonpost.com/entry/a-character-sounding-a-lot-like-edward-snowden-may-be-coming-to-cbs_us_5887383ee4b070d8cad53227,"The drama is called ""Perfect Citizen.""",2017-01-24,,https://img.huffingtonpost.com/asset/62e2d091210000b3a35f10c0.png?cache=PqCZh0hEY1&ops=210_120
1301,ENTERTAINMENT,A Character Sounding A Lot Like Edward Snowden May Be Coming To CBS,Sara Boboltz,https://www.huffingtonpost.com/entry/a-character-sounding-a-lot-like-edward-snowden-may-be-coming-to-cbs_us_5887383ee4b070d8cad53227,"The drama is called ""Perfect Citizen.""",2017-01-24,,https://img.huffingtonpost.com/asset/62e95f7c2600003200d412dc.jpeg?cache=eYH6l2WRaA&ops=210_120
1302,QUEER VOICES,Love Wins In Singer Dyllan Murray's Heartfelt New Music Video,Curtis M. Wong,https://www.huffingtonpost.com/entry/dyllan-murray-no-wrong-way_us_587ff828e4b02c1837e99bb7,"The singer wrote ""No Wrong Way"" for his gay dads, but had a bigger tale to tell.",2017-01-24,Curtis M. Wong,https://img.huffingtonpost.com/asset/5c26399f260000c10584fa26.png?ops=100_100
1303,QUEER VOICES,Love Wins In Singer Dyllan Murray's Heartfelt New Music Video,Curtis M. Wong,https://www.huffingtonpost.com/entry/dyllan-murray-no-wrong-way_us_587ff828e4b02c1837e99bb7,"The singer wrote ""No Wrong Way"" for his gay dads, but had a bigger tale to tell.",2017-01-24,"“I was always bullied because [having two dads] was not the ‘normal’ of everyone else. It made me different,” singer Dyllan Murray told The Huffington Post. ",https://img.huffingtonpost.com/asset/58867f5a1200003e0aad954e.jpeg?ops=scalefit_720_noupscale
1304,QUEER VOICES,Love Wins In Singer Dyllan Murray's Heartfelt New Music Video,Curtis M. Wong,https://www.huffingtonpost.com/entry/dyllan-murray-no-wrong-way_us_587ff828e4b02c1837e99bb7,"The singer wrote ""No Wrong Way"" for his gay dads, but had a bigger tale to tell.",2017-01-24,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
1305,POLITICS,Minnesota Governor Mark Dayton Diagnosed With Prostate Cancer,,https://www.huffingtonpost.com/entry/mark-dayton-prostate-cancer_us_5887a052e4b098c0bba6e755,Dayton told reporters his outlook is good.,2017-01-24,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1306,POLITICS,Minnesota Governor Mark Dayton Diagnosed With Prostate Cancer,,https://www.huffingtonpost.com/entry/mark-dayton-prostate-cancer_us_5887a052e4b098c0bba6e755,Dayton told reporters his outlook is good.,2017-01-24,,https://img.huffingtonpost.com/asset/62e34df126000035009848dd.jpeg?cache=6wuu3diVvM&ops=210_120
1307,POLITICS,Minnesota Governor Mark Dayton Diagnosed With Prostate Cancer,,https://www.huffingtonpost.com/entry/mark-dayton-prostate-cancer_us_5887a052e4b098c0bba6e755,Dayton told reporters his outlook is good.,2017-01-24,,https://img.huffingtonpost.com/asset/62e8c6232500003d00333af0.jpeg?cache=dXmeLYneJN&ops=210_120
1308,POLITICS,Marco Rubio’s Sudden Support For Rex Tillerson Could Cement Flip-Flopper Image,S.V. Date,https://www.huffingtonpost.com/entry/marco-rubio-rex-tillerson-flip-flop_us_5887d5fbe4b098c0bba7482b,"The move calms the foreign policy establishment, but may hurt the senator's own political future.",2017-01-24,S.V. Date,https://img.huffingtonpost.com/asset/5f543ec2240000f409921c3e.jpg?ops=100_100
1309,POLITICS,Marco Rubio’s Sudden Support For Rex Tillerson Could Cement Flip-Flopper Image,S.V. Date,https://www.huffingtonpost.com/entry/marco-rubio-rex-tillerson-flip-flop_us_5887d5fbe4b098c0bba7482b,"The move calms the foreign policy establishment, but may hurt the senator's own political future.",2017-01-24,,https://img.huffingtonpost.com/asset/62e13d63220000a1be4fa265.png?ops=210_120
1310,POLITICS,Marco Rubio’s Sudden Support For Rex Tillerson Could Cement Flip-Flopper Image,S.V. Date,https://www.huffingtonpost.com/entry/marco-rubio-rex-tillerson-flip-flop_us_5887d5fbe4b098c0bba7482b,"The move calms the foreign policy establishment, but may hurt the senator's own political future.",2017-01-24,,https://img.huffingtonpost.com/asset/62e951252600005d00d412cd.jpeg?cache=VqLten7Xqh&ops=210_120
1311,QUEER VOICES,'Queer Eye For The Straight Guy' Is Getting A Reboot On Netflix,James Michael Nichols,https://www.huffingtonpost.com/entry/netflix-rebooting-queer-eye-straight-guy_us_5887c6bfe4b098c0bba737fc,Will the show be must-see TV… or full of tired stereotypes?,2017-01-24,James Michael Nichols,https://img.huffingtonpost.com/asset/597640292100008860fc86c5.jpg?ops=100_100
1312,QUEER VOICES,'Queer Eye For The Straight Guy' Is Getting A Reboot On Netflix,James Michael Nichols,https://www.huffingtonpost.com/entry/netflix-rebooting-queer-eye-straight-guy_us_5887c6bfe4b098c0bba737fc,Will the show be must-see TV… or full of tired stereotypes?,2017-01-24,,https://img.huffingtonpost.com/asset/5887d4771200003e0aad98b3.jpeg?ops=scalefit_720_noupscale
1313,QUEER VOICES,'Queer Eye For The Straight Guy' Is Getting A Reboot On Netflix,James Michael Nichols,https://www.huffingtonpost.com/entry/netflix-rebooting-queer-eye-straight-guy_us_5887c6bfe4b098c0bba737fc,Will the show be must-see TV… or full of tired stereotypes?,2017-01-24,,https://img.huffingtonpost.com/asset/62d97aa9210000adb35f0930.jpeg?cache=96Oi16lkF3&ops=210_120
1314,POLITICS,Dems Warn Trump He'll Need To Fight Republicans If He Wants His Roads And Bridges,Ryan Grim,https://www.huffingtonpost.com/entry/trump-republicans-infrastructure_us_58879affe4b0b481c76b4305,Mitch McConnell and Paul Ryan could be facing a showdown with Trump over infrastructure spending.,2017-01-24,Ryan Grim,https://img.huffingtonpost.com/asset/5c5c4bdc2500003f037ead18.jpeg?ops=100_100
1315,POLITICS,Dems Warn Trump He'll Need To Fight Republicans If He Wants His Roads And Bridges,Ryan Grim,https://www.huffingtonpost.com/entry/trump-republicans-infrastructure_us_58879affe4b0b481c76b4305,Mitch McConnell and Paul Ryan could be facing a showdown with Trump over infrastructure spending.,2017-01-24,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
1316,POLITICS,Dems Warn Trump He'll Need To Fight Republicans If He Wants His Roads And Bridges,Ryan Grim,https://www.huffingtonpost.com/entry/trump-republicans-infrastructure_us_58879affe4b0b481c76b4305,Mitch McConnell and Paul Ryan could be facing a showdown with Trump over infrastructure spending.,2017-01-24,,https://img.huffingtonpost.com/asset/62e85e9b2700008b09ba0483.jpg?cache=pDVaCI9g4K&ops=210_120
1317,ENTERTAINMENT,"'The Bachelor' Season 21, Episode 4: Here To Make Friends Podcast","Claire Fallon, Emma Gray, and Nick Offenberg",https://www.huffingtonpost.com/entry/the-bachelor-season-21-episode-4-here-to-make-friends-podcast_us_5886cc75e4b0e3a7356b8fa3,"On ""The Bachelor"" as in life, perhaps running a multimillion-dollar company does not automatically equal emotional intelligence — and other lessons from Episode 4.",2017-01-24,Danielle L. got to go to another concert this week with handsome Nick!,https://img.huffingtonpost.com/asset/58878c161c00002e00d93f6e.jpeg?cache=Prjb1SToQP&ops=scalefit_720_noupscale
1318,ENTERTAINMENT,"'The Bachelor' Season 21, Episode 4: Here To Make Friends Podcast","Claire Fallon, Emma Gray, and Nick Offenberg",https://www.huffingtonpost.com/entry/the-bachelor-season-21-episode-4-here-to-make-friends-podcast_us_5886cc75e4b0e3a7356b8fa3,"On ""The Bachelor"" as in life, perhaps running a multimillion-dollar company does not automatically equal emotional intelligence — and other lessons from Episode 4.",2017-01-24,,https://img.huffingtonpost.com/asset/62e0e5812200006c914fa1fa.png?cache=yyCiXIBP3m&ops=210_120
1319,ENTERTAINMENT,"'The Bachelor' Season 21, Episode 4: Here To Make Friends Podcast","Claire Fallon, Emma Gray, and Nick Offenberg",https://www.huffingtonpost.com/entry/the-bachelor-season-21-episode-4-here-to-make-friends-podcast_us_5886cc75e4b0e3a7356b8fa3,"On ""The Bachelor"" as in life, perhaps running a multimillion-dollar company does not automatically equal emotional intelligence — and other lessons from Episode 4.",2017-01-24,,https://img.huffingtonpost.com/asset/62e3ff5d2400004600d583ee.jpg?cache=D3nSE4gU3a&ops=210_120
1320,POLITICS,Senate Republicans Won't Refute Trump's Lie That Millions Voted Illegally,Laura Barrón-López,https://www.huffingtonpost.com/entry/senate-republicans-trump-lie-millions-voting-illegally_us_5887b2d6e4b0b481c76b791d,"Sen. Mitch McConnell would only say that ""the notion that election fraud is a fiction is not true.”",2017-01-24,Laura Barrón-López,https://img.huffingtonpost.com/asset/55a6bc361200001200134efe.jpg?ops=100_100
1321,POLITICS,Senate Republicans Won't Refute Trump's Lie That Millions Voted Illegally,Laura Barrón-López,https://www.huffingtonpost.com/entry/senate-republicans-trump-lie-millions-voting-illegally_us_5887b2d6e4b0b481c76b791d,"Sen. Mitch McConnell would only say that ""the notion that election fraud is a fiction is not true.”",2017-01-24,,https://img.huffingtonpost.com/asset/62e93ea42700005d005a278b.jpeg?ops=210_120
1322,POLITICS,Senate Republicans Won't Refute Trump's Lie That Millions Voted Illegally,Laura Barrón-López,https://www.huffingtonpost.com/entry/senate-republicans-trump-lie-millions-voting-illegally_us_5887b2d6e4b0b481c76b791d,"Sen. Mitch McConnell would only say that ""the notion that election fraud is a fiction is not true.”",2017-01-24,,https://img.huffingtonpost.com/asset/62e96c302500003400bf0be1.jpeg?ops=210_120
1323,POLITICS,Two-Thirds Of Americans Disagree With Trump's Focus On Fossil Fuels,Hayley Miller,https://www.huffingtonpost.com/entry/poll-fossil-fuel-renewable_us_58866065e4b0e3a7356b0421,"The president promises to boost oil and coal, but Americans' interest in renewable energy is growing.",2017-01-24,Hayley Miller,https://img.huffingtonpost.com/asset/60a287b5260000e080b4330b.png?ops=100_100
1324,POLITICS,Two-Thirds Of Americans Disagree With Trump's Focus On Fossil Fuels,Hayley Miller,https://www.huffingtonpost.com/entry/poll-fossil-fuel-renewable_us_58866065e4b0e3a7356b0421,"The president promises to boost oil and coal, but Americans' interest in renewable energy is growing.",2017-01-24,Most in U.S. give priority to developing alternative energy over fossil fuels,http://assets.pewresearch.org/wp-content/uploads/sites/12/2017/01/20150815/FT_17.01.20_energyPriorities_alternative.png
1325,POLITICS,Two-Thirds Of Americans Disagree With Trump's Focus On Fossil Fuels,Hayley Miller,https://www.huffingtonpost.com/entry/poll-fossil-fuel-renewable_us_58866065e4b0e3a7356b0421,"The president promises to boost oil and coal, but Americans' interest in renewable energy is growing.",2017-01-24,Large divide between Republicans and Democrats over energy priorities,http://assets.pewresearch.org/wp-content/uploads/sites/12/2017/01/20150756/FT_17.01.20_energyPriorities_RepDem.png
1326,POLITICS,Trump Budget Nominee All But Admits Obama Got Bigger Inauguration Crowd Than Trump,Daniel Marans,https://www.huffingtonpost.com/entry/mick-mulvaney-trump-crowd-size_us_58879b32e4b0b481c76b4352,"Rep. Mick Mulvaney (R-S.C.) avoided contradicting the president and his advisers, however.",2017-01-24,Daniel Marans,https://img.huffingtonpost.com/asset/5c122b8b24000001018c7fce.jpeg?ops=100_100
1327,POLITICS,Trump Budget Nominee All But Admits Obama Got Bigger Inauguration Crowd Than Trump,Daniel Marans,https://www.huffingtonpost.com/entry/mick-mulvaney-trump-crowd-size_us_58879b32e4b0b481c76b4352,"Rep. Mick Mulvaney (R-S.C.) avoided contradicting the president and his advisers, however.",2017-01-24,Rep. Mick Mulvaney (R-S.C.) testifies before a Senate Budget Committee confirmation hearing on his nomination of to be director of the Office of Management on Tuesday.,https://img.huffingtonpost.com/asset/5887a12b1c00002d00d93fe8.jpeg?ops=scalefit_720_noupscale
1328,POLITICS,Trump Budget Nominee All But Admits Obama Got Bigger Inauguration Crowd Than Trump,Daniel Marans,https://www.huffingtonpost.com/entry/mick-mulvaney-trump-crowd-size_us_58879b32e4b0b481c76b4352,"Rep. Mick Mulvaney (R-S.C.) avoided contradicting the president and his advisers, however.",2017-01-24,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
1329,COMEDY,Seth Meyers Takes Aim At The Trump Administration's 'Alternative Facts',Lee Moran,https://www.huffingtonpost.com/entry/seth-meyers-donald-trump_us_5887011ae4b096b4a2345b7e,"""These may seem like small lies, but the small lies inoculate us against bigger lies.""",2017-01-24,Lee Moran,https://img.huffingtonpost.com/asset/5d243183250000b21ae9cc35.jpg?ops=100_100
1330,COMEDY,Seth Meyers Takes Aim At The Trump Administration's 'Alternative Facts',Lee Moran,https://www.huffingtonpost.com/entry/seth-meyers-donald-trump_us_5887011ae4b096b4a2345b7e,"""These may seem like small lies, but the small lies inoculate us against bigger lies.""",2017-01-24,,https://img.huffingtonpost.com/asset/62e42e4626000035009849c0.jpeg?cache=vm3jBWPE86&ops=210_120
1331,COMEDY,Seth Meyers Takes Aim At The Trump Administration's 'Alternative Facts',Lee Moran,https://www.huffingtonpost.com/entry/seth-meyers-donald-trump_us_5887011ae4b096b4a2345b7e,"""These may seem like small lies, but the small lies inoculate us against bigger lies.""",2017-01-24,,https://img.huffingtonpost.com/asset/62e9fae9250000190082c6fb.jpg?cache=Qjdepg5CG9&ops=210_120
1332,ENTERTAINMENT,'La La Land' Ties Record For Most Oscar Nominations With 14,Maxwell Strachan,https://www.huffingtonpost.com/entry/la-la-land-oscar-nominations-record_us_5886473be4b096b4a233779f,The only other films to have ever received as many nominations are 1950’s “All About Eve” and 1997’s “Titanic.”,2017-01-24,Maxwell Strachan,https://img.huffingtonpost.com/asset/5c4944092500003e01c592ac.png?ops=100_100
1333,ENTERTAINMENT,'La La Land' Ties Record For Most Oscar Nominations With 14,Maxwell Strachan,https://www.huffingtonpost.com/entry/la-la-land-oscar-nominations-record_us_5886473be4b096b4a233779f,The only other films to have ever received as many nominations are 1950’s “All About Eve” and 1997’s “Titanic.”,2017-01-24,,https://img.huffingtonpost.com/asset/62e1ff362500007faf331477.jpeg?cache=EKIln5upPl&ops=210_120
1334,ENTERTAINMENT,'La La Land' Ties Record For Most Oscar Nominations With 14,Maxwell Strachan,https://www.huffingtonpost.com/entry/la-la-land-oscar-nominations-record_us_5886473be4b096b4a233779f,The only other films to have ever received as many nominations are 1950’s “All About Eve” and 1997’s “Titanic.”,2017-01-24,,https://img.huffingtonpost.com/asset/62e29a042200007aa34fa3d6.png?cache=4FykbdxiO5&ops=210_120
1335,THE WORLDPOST,"Syria Talks End With Russia, Iran And Turkey Claiming They Will Enforce Ceasefire",,https://www.huffingtonpost.com/entry/syria-astana-talks_us_58876057e4b0e3a7356bb478,It is not immediately clear if the Syrian opposition backed the communique.,2017-01-24,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1336,THE WORLDPOST,"Syria Talks End With Russia, Iran And Turkey Claiming They Will Enforce Ceasefire",,https://www.huffingtonpost.com/entry/syria-astana-talks_us_58876057e4b0e3a7356bb478,It is not immediately clear if the Syrian opposition backed the communique.,2017-01-24,,https://img.huffingtonpost.com/asset/588760a02900002700dd15f5.jpeg?ops=scalefit_720_noupscale
1337,THE WORLDPOST,"Syria Talks End With Russia, Iran And Turkey Claiming They Will Enforce Ceasefire",,https://www.huffingtonpost.com/entry/syria-astana-talks_us_58876057e4b0e3a7356bb478,It is not immediately clear if the Syrian opposition backed the communique.,2017-01-24,,https://img.huffingtonpost.com/asset/62e2950422000085a34fa3d2.jpeg?cache=eWatMtE2aG&ops=210_120
1338,SPORTS,WATCH: Tennis Star Mirjana Lucic-Baroni Delivers The World's Greatest Motivational Speech,Ed Mazza,https://www.huffingtonpost.com/entry/mirjana-lucic-faroni-f-everything_us_58871428e4b0e3a7356b9ad4,"“F everything and everybody, whoever tells you you can’t do it!""",2017-01-24,Ed Mazza,https://img.huffingtonpost.com/asset/5cb0ec852400003b00067e10.jpg?ops=100_100
1339,SPORTS,WATCH: Tennis Star Mirjana Lucic-Baroni Delivers The World's Greatest Motivational Speech,Ed Mazza,https://www.huffingtonpost.com/entry/mirjana-lucic-faroni-f-everything_us_58871428e4b0e3a7356b9ad4,"“F everything and everybody, whoever tells you you can’t do it!""",2017-01-24,,https://img.huffingtonpost.com/asset/62e7b78e2400003c00d5855c.jpeg?ops=210_120
1340,SPORTS,WATCH: Tennis Star Mirjana Lucic-Baroni Delivers The World's Greatest Motivational Speech,Ed Mazza,https://www.huffingtonpost.com/entry/mirjana-lucic-faroni-f-everything_us_58871428e4b0e3a7356b9ad4,"“F everything and everybody, whoever tells you you can’t do it!""",2017-01-24,,https://img.huffingtonpost.com/asset/62e1381d250000dfb047716e.jpeg?cache=MobglMS5Yg&ops=210_120
1341,THE WORLDPOST,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,Nick Visser,https://www.huffingtonpost.com/entry/germany-angela-merkel-populism_us_588681c2e4b096b4a2341e67,"German chancellor says it's counterproductive to try ""to solve problems with polarization.""",2017-01-24,Nick Visser,https://img.huffingtonpost.com/asset/5cd4ea4c2000003000963695.jpeg?ops=100_100
1342,THE WORLDPOST,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,Nick Visser,https://www.huffingtonpost.com/entry/germany-angela-merkel-populism_us_588681c2e4b096b4a2341e67,"German chancellor says it's counterproductive to try ""to solve problems with polarization.""",2017-01-24,"In a speech Monday, German Chancellor Angela Merkel said the rise of populism wouldn't get the world ""anywhere.""",https://img.huffingtonpost.com/asset/5886840a1c00002d00d93d44.jpeg?cache=KXz7GiKcud&ops=scalefit_720_noupscale
1343,THE WORLDPOST,Merkel Calls For A More Open World: 'We Won't Get Anywhere' With Populism,Nick Visser,https://www.huffingtonpost.com/entry/germany-angela-merkel-populism_us_588681c2e4b096b4a2341e67,"German chancellor says it's counterproductive to try ""to solve problems with polarization.""",2017-01-24,,https://img.huffingtonpost.com/asset/62cba22a250000a16c475c90.jpg?cache=89pS8fCkLs&ops=210_120
1344,IMPACT,Skittles Highway Spill Reveals Awful Trend In The Food Industry,Eleanor Goldberg,https://www.huffingtonpost.com/entry/skittles-highway-spill-cattle-feed-candy_us_5886270de4b070d8cad3d74e,Excess candy doesn't go where you might expect.,2017-01-24,Eleanor Goldberg,https://img.huffingtonpost.com/asset/5c2104042200002908debbad.jpg?ops=100_100
1345,IMPACT,Skittles Highway Spill Reveals Awful Trend In The Food Industry,Eleanor Goldberg,https://www.huffingtonpost.com/entry/skittles-highway-spill-cattle-feed-candy_us_5886270de4b070d8cad3d74e,Excess candy doesn't go where you might expect.,2017-01-24,"In 2012, corn prices surged, which drove up costs of grain-based feeds. Farmers started to look to alternative, and cheaper, ingredients to put in animal feed.",https://img.huffingtonpost.com/asset/58877a831200002d00ad971a.jpeg?ops=scalefit_720_noupscale
1346,IMPACT,Skittles Highway Spill Reveals Awful Trend In The Food Industry,Eleanor Goldberg,https://www.huffingtonpost.com/entry/skittles-highway-spill-cattle-feed-candy_us_5886270de4b070d8cad3d74e,Excess candy doesn't go where you might expect.,2017-01-24,"Feeding animals simple sugars and additives found in candy could ""dramatically"" change their gut ecology. ",https://img.huffingtonpost.com/asset/58877b801c00002d00d93f1c.jpeg?ops=scalefit_720_noupscale
1347,THE WORLDPOST,"Israel Announces Plans For 2,500 New Settlement Homes",,https://www.huffingtonpost.com/entry/israel-settlement-homes_us_58876b08e4b0e3a7356bc5c7,"Some of the homes will be built in Beit El, a settlement that has reportedly received funding from the family of Trump’s son-in-law.",2017-01-24,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1348,THE WORLDPOST,"Israel Announces Plans For 2,500 New Settlement Homes",,https://www.huffingtonpost.com/entry/israel-settlement-homes_us_58876b08e4b0e3a7356bc5c7,"Some of the homes will be built in Beit El, a settlement that has reportedly received funding from the family of Trump’s son-in-law.",2017-01-24,,https://img.huffingtonpost.com/asset/62e4636a2500003e0033395b.jpeg?cache=y8WJtXA8IF&ops=210_120
1349,THE WORLDPOST,"Israel Announces Plans For 2,500 New Settlement Homes",,https://www.huffingtonpost.com/entry/israel-settlement-homes_us_58876b08e4b0e3a7356bc5c7,"Some of the homes will be built in Beit El, a settlement that has reportedly received funding from the family of Trump’s son-in-law.",2017-01-24,,https://img.huffingtonpost.com/asset/62e7e7cd2400003300d585ac.jpeg?cache=sLA5jSUpfG&ops=210_120
1350,THE WORLDPOST,UN Issues Appeal For Further $4.6 Billion To Help Syrian Refugees,,https://www.huffingtonpost.com/entry/syrian-refugee-crisis-funding_us_588736cfe4b096b4a2346ade,"“Funding for Syria remains insufficient to respond to what remains one of the worst humanitarian crises in the world today.""",2017-01-24,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1351,THE WORLDPOST,UN Issues Appeal For Further $4.6 Billion To Help Syrian Refugees,,https://www.huffingtonpost.com/entry/syrian-refugee-crisis-funding_us_588736cfe4b096b4a2346ade,"“Funding for Syria remains insufficient to respond to what remains one of the worst humanitarian crises in the world today.""",2017-01-24,,https://img.huffingtonpost.com/asset/62e565fe2500003e00333973.jpeg?cache=XNCwRJ2Tz3&ops=210_120
1352,THE WORLDPOST,UN Issues Appeal For Further $4.6 Billion To Help Syrian Refugees,,https://www.huffingtonpost.com/entry/syrian-refugee-crisis-funding_us_588736cfe4b096b4a2346ade,"“Funding for Syria remains insufficient to respond to what remains one of the worst humanitarian crises in the world today.""",2017-01-24,,https://img.huffingtonpost.com/asset/62e29c452500007faf331524.jpeg?ops=210_120
1353,THE WORLDPOST,"Parliament Approval Required Before UK Can Trigger Brexit, Top Court Rules","By Michael Holden and Estelle Shirbon, Reuters",https://www.huffingtonpost.com/entry/brexit-parliament-approval_us_58874136e4b070d8cad533b8,The PM intends to invoke Article 50 before the end of March but the ruling means she must now first bring forward urgent legislation before she can go ahead.,2017-01-24,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1354,THE WORLDPOST,"Parliament Approval Required Before UK Can Trigger Brexit, Top Court Rules","By Michael Holden and Estelle Shirbon, Reuters",https://www.huffingtonpost.com/entry/brexit-parliament-approval_us_58874136e4b070d8cad533b8,The PM intends to invoke Article 50 before the end of March but the ruling means she must now first bring forward urgent legislation before she can go ahead.,2017-01-24,,https://img.huffingtonpost.com/asset/62e0fd7a210000adb35f0edf.jpeg?cache=WCe8HTc8qU&ops=210_120
1355,THE WORLDPOST,"Parliament Approval Required Before UK Can Trigger Brexit, Top Court Rules","By Michael Holden and Estelle Shirbon, Reuters",https://www.huffingtonpost.com/entry/brexit-parliament-approval_us_58874136e4b070d8cad533b8,The PM intends to invoke Article 50 before the end of March but the ruling means she must now first bring forward urgent legislation before she can go ahead.,2017-01-24,,https://img.huffingtonpost.com/asset/62e3ffb22600003e00984999.jpeg?cache=jqvrjovVFq&ops=210_120
1356,POLITICS,Senate Confirms Mike Pompeo As CIA Director,,https://www.huffingtonpost.com/entry/mike-pompeo-confirmed-cia_us_5886a341e4b096b4a2344cd3,Some lawmakers had concerns he might expand surveillance.,2017-01-24,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
1357,POLITICS,Senate Confirms Mike Pompeo As CIA Director,,https://www.huffingtonpost.com/entry/mike-pompeo-confirmed-cia_us_5886a341e4b096b4a2344cd3,Some lawmakers had concerns he might expand surveillance.,2017-01-24,,https://img.huffingtonpost.com/asset/62e263f425000054e33314e7.jpeg?cache=Yba8SxH1PV&ops=210_120
1358,POLITICS,Senate Confirms Mike Pompeo As CIA Director,,https://www.huffingtonpost.com/entry/mike-pompeo-confirmed-cia_us_5886a341e4b096b4a2344cd3,Some lawmakers had concerns he might expand surveillance.,2017-01-24,,https://img.huffingtonpost.com/asset/62e8f6962500003600333b19.jpeg?cache=vebgStYPv6&ops=210_120
1359,WOMEN,A Village In Nova Scotia Had A Tiny Women’s March With Huge Heart,Elyse Wanshel,https://www.huffingtonpost.com/entry/nova-scotia-tiny-womens-march_us_58877051e4b0e3a7356bcd15,Fifteen people braved the cold Canadian weather for women’s rights.,2017-01-24,Elyse Wanshel,https://img.huffingtonpost.com/asset/5c1161451f0000c407267e90.jpg?ops=100_100
1360,WOMEN,A Village In Nova Scotia Had A Tiny Women’s March With Huge Heart,Elyse Wanshel,https://www.huffingtonpost.com/entry/nova-scotia-tiny-womens-march_us_58877051e4b0e3a7356bcd15,Fifteen people braved the cold Canadian weather for women’s rights.,2017-01-24,,https://img.huffingtonpost.com/asset/62e6f26f2700003e00ba0354.jpeg?cache=b6VwyjWh3n&ops=210_120
