,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
753,POLITICS,This Video Nails How Horrifying The Weight Of Student Debt Can Be,Kira Brekke,https://www.huffingtonpost.com/entry/student-debt-video-we-the-voters_us_5804e67ee4b0e8c198a922f1,There has to be a better way to pay for college.,2016-10-27,Kira Brekke,https://img.huffingtonpost.com/asset/559afcd713000012006355a5.jpeg?ops=100_100
754,POLITICS,This Video Nails How Horrifying The Weight Of Student Debt Can Be,Kira Brekke,https://www.huffingtonpost.com/entry/student-debt-video-we-the-voters_us_5804e67ee4b0e8c198a922f1,There has to be a better way to pay for college.,2016-10-27,,https://img.huffingtonpost.com/asset/62e2d0852500007a9a4772f9.png?ops=210_120
755,POLITICS,This Video Nails How Horrifying The Weight Of Student Debt Can Be,Kira Brekke,https://www.huffingtonpost.com/entry/student-debt-video-we-the-voters_us_5804e67ee4b0e8c198a922f1,There has to be a better way to pay for college.,2016-10-27,,https://img.huffingtonpost.com/asset/62e347312700003d00ba016d.jpeg?cache=uXU5o41VXK&ops=210_120
756,POLITICS,Bernie Sanders Slams AT&T-Time Warner Merger,Willa Frej,https://www.huffingtonpost.com/entry/bernie-sanders-slams-att-time-warner-merger_us_5811e66de4b0990edc2f45ab,"It eliminates competition and threatens democracy, he said.",2016-10-27,Willa Frej,https://img.huffingtonpost.com/asset/563a070f1800001700303c63.jpg?ops=100_100
757,POLITICS,Bernie Sanders Slams AT&T-Time Warner Merger,Willa Frej,https://www.huffingtonpost.com/entry/bernie-sanders-slams-att-time-warner-merger_us_5811e66de4b0990edc2f45ab,"It eliminates competition and threatens democracy, he said.",2016-10-27,,https://img.huffingtonpost.com/asset/62e301942400003d00d58312.jpeg?cache=kdb0EO1tbx&ops=210_120
758,POLITICS,Bernie Sanders Slams AT&T-Time Warner Merger,Willa Frej,https://www.huffingtonpost.com/entry/bernie-sanders-slams-att-time-warner-merger_us_5811e66de4b0990edc2f45ab,"It eliminates competition and threatens democracy, he said.",2016-10-27,,https://img.huffingtonpost.com/asset/62b35c2922000053364f7642.jpeg?cache=KjXczxjIoC&ops=210_120
759,QUEER VOICES,This Trans Woman Has 'Personal' Reasons To Campaign For Clinton,Curtis M. Wong,https://www.huffingtonpost.com/entry/transgender-canvas-hillary-clinton_us_581117e9e4b0990edc2f06ae,Sarah Jones hit the road for two days in support of the Democratic presidential nominee.,2016-10-27,Curtis M. Wong,https://img.huffingtonpost.com/asset/5c26399f260000c10584fa26.png?ops=100_100
760,QUEER VOICES,This Trans Woman Has 'Personal' Reasons To Campaign For Clinton,Curtis M. Wong,https://www.huffingtonpost.com/entry/transgender-canvas-hillary-clinton_us_581117e9e4b0990edc2f06ae,Sarah Jones hit the road for two days in support of the Democratic presidential nominee.,2016-10-27,,https://img.huffingtonpost.com/asset/62e41f0e2400004300d5840a.jpg?cache=NQ4PcF20gC&ops=210_120
761,QUEER VOICES,This Trans Woman Has 'Personal' Reasons To Campaign For Clinton,Curtis M. Wong,https://www.huffingtonpost.com/entry/transgender-canvas-hillary-clinton_us_581117e9e4b0990edc2f06ae,Sarah Jones hit the road for two days in support of the Democratic presidential nominee.,2016-10-27,,https://img.huffingtonpost.com/asset/62e929112700003400ba0511.jpeg?ops=210_120
762,POLITICS,"In Ballot Selfie Battle, Free Speech Beats Fear Of Voter Fraud","Alison Frankel, Reuters",https://www.huffingtonpost.com/entry/ballot-selfie-free-speech-voter-fraud_us_5811fc49e4b064e1b4b0a34d,A federal appellate court in Boston and a federal trial judge in East Lansing have found laws prohibiting ballot selfies to violate the First Amendment’s protection of free speech.,2016-10-27,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
763,POLITICS,"In Ballot Selfie Battle, Free Speech Beats Fear Of Voter Fraud","Alison Frankel, Reuters",https://www.huffingtonpost.com/entry/ballot-selfie-free-speech-voter-fraud_us_5811fc49e4b064e1b4b0a34d,A federal appellate court in Boston and a federal trial judge in East Lansing have found laws prohibiting ballot selfies to violate the First Amendment’s protection of free speech.,2016-10-27,,https://img.huffingtonpost.com/asset/62ea7b1f2600005e00d413c5.png?ops=210_120
764,POLITICS,"In Ballot Selfie Battle, Free Speech Beats Fear Of Voter Fraud","Alison Frankel, Reuters",https://www.huffingtonpost.com/entry/ballot-selfie-free-speech-voter-fraud_us_5811fc49e4b064e1b4b0a34d,A federal appellate court in Boston and a federal trial judge in East Lansing have found laws prohibiting ballot selfies to violate the First Amendment’s protection of free speech.,2016-10-27,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
765,WOMEN,Trevor Noah Points Out The Problem With Newt Gingrich’s Megyn Kelly Outburst,Jenavieve Hatch,https://www.huffingtonpost.com/entry/trevor-noah-points-out-the-problem-with-newt-gingrichs-megyn-kelly-outburst_us_58120c8fe4b0390e69ce7036,Nailed it.,2016-10-27,Jenavieve Hatch,https://img.huffingtonpost.com/asset/5c1ba81e3c000016060f35fa.jpg?ops=100_100
766,WOMEN,Trevor Noah Points Out The Problem With Newt Gingrich’s Megyn Kelly Outburst,Jenavieve Hatch,https://www.huffingtonpost.com/entry/trevor-noah-points-out-the-problem-with-newt-gingrichs-megyn-kelly-outburst_us_58120c8fe4b0390e69ce7036,Nailed it.,2016-10-27,,https://img.huffingtonpost.com/asset/62e47b872400003c00d58446.jpeg?cache=xy02PKDIGy&ops=210_120
767,WOMEN,Trevor Noah Points Out The Problem With Newt Gingrich’s Megyn Kelly Outburst,Jenavieve Hatch,https://www.huffingtonpost.com/entry/trevor-noah-points-out-the-problem-with-newt-gingrichs-megyn-kelly-outburst_us_58120c8fe4b0390e69ce7036,Nailed it.,2016-10-27,,https://img.huffingtonpost.com/asset/62e3f8502400003c00d583d7.jpeg?cache=DDBjCfMJKJ&ops=210_120
768,QUEER VOICES,Gay Politician Calls For Yuengling Beer Boycott After Owner Backs Trump,Curtis M. Wong,https://www.huffingtonpost.com/entry/brian-sims-yuengling-gay-boycott_us_58122664e4b0390e69ce8ea6,So much for these suds 😕,2016-10-27,Curtis M. Wong,https://img.huffingtonpost.com/asset/5c26399f260000c10584fa26.png?ops=100_100
769,QUEER VOICES,Gay Politician Calls For Yuengling Beer Boycott After Owner Backs Trump,Curtis M. Wong,https://www.huffingtonpost.com/entry/brian-sims-yuengling-gay-boycott_us_58122664e4b0390e69ce8ea6,So much for these suds 😕,2016-10-27,"The owner of Yuengling brewery has said that he and his employees are ""behind"" Donald Trump. ",https://img.huffingtonpost.com/asset/581240b3190000b800c2f673.jpeg?cache=DO7kYnMiEF&ops=crop_0_499_1312_950%2Cscalefit_720_noupscale
770,QUEER VOICES,Gay Politician Calls For Yuengling Beer Boycott After Owner Backs Trump,Curtis M. Wong,https://www.huffingtonpost.com/entry/brian-sims-yuengling-gay-boycott_us_58122664e4b0390e69ce8ea6,So much for these suds 😕,2016-10-27,,https://c0814182.ssl.cf0.rackcdn.com/OrangeDonate.png
771,POLITICS,"Hey, Why Did The Clinton Camp Pass On These Juicy Trump Tapes?",Jason Linkins,https://www.huffingtonpost.com/entry/clinton-trump-tapes_us_58124c42e4b0390e69ceef08,"A Trump biographer was offering them soundbites on a silver platter, but they ignored him.",2016-10-27,Jason Linkins,https://img.huffingtonpost.com/asset/581774e4190000bb00c2ffdf.jpg?ops=100_100
772,POLITICS,"Hey, Why Did The Clinton Camp Pass On These Juicy Trump Tapes?",Jason Linkins,https://www.huffingtonpost.com/entry/clinton-trump-tapes_us_58124c42e4b0390e69ceef08,"A Trump biographer was offering them soundbites on a silver platter, but they ignored him.",2016-10-27,,https://img.huffingtonpost.com/asset/58124e9d170000b0005ba2a2.jpeg?ops=scalefit_720_noupscale
773,POLITICS,"Hey, Why Did The Clinton Camp Pass On These Juicy Trump Tapes?",Jason Linkins,https://www.huffingtonpost.com/entry/clinton-trump-tapes_us_58124c42e4b0390e69ceef08,"A Trump biographer was offering them soundbites on a silver platter, but they ignored him.",2016-10-27,,https://img.huffingtonpost.com/asset/62e2b024250000dfb04772cf.jpeg?cache=gAQiF1V6r2&ops=210_120
774,IMPACT,Walmart Canada Apologizes After It Was Caught Trashing ‘Perfectly Good Food’ (UPDATE),Sarah Ruiz-Grossman,https://www.huffingtonpost.com/entry/walmart-canada-cbc-marketplace-investigation-food-waste_us_58111499e4b0990edc2eff43,"""There are mistakes being made.""",2016-10-27,Sarah Ruiz-Grossman,https://img.huffingtonpost.com/asset/5cd38d902300003000b7dc80.png?ops=100_100
775,IMPACT,Walmart Canada Apologizes After It Was Caught Trashing ‘Perfectly Good Food’ (UPDATE),Sarah Ruiz-Grossman,https://www.huffingtonpost.com/entry/walmart-canada-cbc-marketplace-investigation-food-waste_us_58111499e4b0990edc2eff43,"""There are mistakes being made.""",2016-10-27,"The fresh produce section is seen at a Walmart Supercenter in Rogers, Arkansas June 6, 2013.",https://img.huffingtonpost.com/asset/581116661900006f00c2f35c.jpeg?ops=scalefit_720_noupscale
776,IMPACT,Walmart Canada Apologizes After It Was Caught Trashing ‘Perfectly Good Food’ (UPDATE),Sarah Ruiz-Grossman,https://www.huffingtonpost.com/entry/walmart-canada-cbc-marketplace-investigation-food-waste_us_58111499e4b0990edc2eff43,"""There are mistakes being made.""",2016-10-27,,https://img.huffingtonpost.com/asset/62e9b5af250000640082c6e3.jpeg?cache=034IS5t2Wi&ops=210_120
777,SPORTS,National Anthem Singer Says She Was Pulled Because Of 'We Matter' Shirt,Maxwell Strachan,https://www.huffingtonpost.com/entry/sevyn-streeter-76ers-national-anthem_us_5811f307e4b0990edc2f49f6,"In a statement, the Philadelphia 76ers didn't exactly deny it either.",2016-10-27,Maxwell Strachan,https://img.huffingtonpost.com/asset/5c4944092500003e01c592ac.png?ops=100_100
778,SPORTS,National Anthem Singer Says She Was Pulled Because Of 'We Matter' Shirt,Maxwell Strachan,https://www.huffingtonpost.com/entry/sevyn-streeter-76ers-national-anthem_us_5811f307e4b0990edc2f49f6,"In a statement, the Philadelphia 76ers didn't exactly deny it either.",2016-10-27,,https://img.huffingtonpost.com/asset/62e95f7c2600003200d412dc.jpeg?cache=eYH6l2WRaA&ops=210_120
779,SPORTS,National Anthem Singer Says She Was Pulled Because Of 'We Matter' Shirt,Maxwell Strachan,https://www.huffingtonpost.com/entry/sevyn-streeter-76ers-national-anthem_us_5811f307e4b0990edc2f49f6,"In a statement, the Philadelphia 76ers didn't exactly deny it either.",2016-10-27,,https://img.huffingtonpost.com/asset/62e8dd4e2400004500d5868d.png?cache=v1s6SqmG7I&ops=210_120
780,ENTERTAINMENT,How To Avoid Katy Perry In Public: A Strategy Guide By Taylor Swift,Cole Delbyck,https://www.huffingtonpost.com/entry/how-to-avoid-katy-perry-in-public-a-strategy-guide-by-taylor-swift_us_581205a4e4b0990edc2f5d1f,🐍 🐍 🐍 🐍 🐍,2016-10-27,Cole Delbyck,https://img.huffingtonpost.com/asset/5cc855a6240000090c524d4f.jpg?ops=100_100
781,ENTERTAINMENT,How To Avoid Katy Perry In Public: A Strategy Guide By Taylor Swift,Cole Delbyck,https://www.huffingtonpost.com/entry/how-to-avoid-katy-perry-in-public-a-strategy-guide-by-taylor-swift_us_581205a4e4b0990edc2f5d1f,🐍 🐍 🐍 🐍 🐍,2016-10-27,Mastermind.,https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=jIO2VoZgTY&ops=crop_0_648_2800_2160%2Cscalefit_720_noupscale
782,ENTERTAINMENT,How To Avoid Katy Perry In Public: A Strategy Guide By Taylor Swift,Cole Delbyck,https://www.huffingtonpost.com/entry/how-to-avoid-katy-perry-in-public-a-strategy-guide-by-taylor-swift_us_581205a4e4b0990edc2f5d1f,🐍 🐍 🐍 🐍 🐍,2016-10-27,,https://img.huffingtonpost.com/asset/62e5fd782600003e00984a16.jpeg?cache=8PdgKN9nnC&ops=210_120
783,POLITICS,Republican Congressman Tells Cub Scouts He'll Support Trump 'No Matter What Crazy Things He Says',Matt Fuller,https://www.huffingtonpost.com/entry/kevin-yoder-trump-no-matter-what_us_58123d3ae4b0390e69cebe0d,Principled!,2016-10-27,Matt Fuller,https://img.huffingtonpost.com/asset/564a06011600002b0026d6ec.jpg?ops=100_100
784,POLITICS,Republican Congressman Tells Cub Scouts He'll Support Trump 'No Matter What Crazy Things He Says',Matt Fuller,https://www.huffingtonpost.com/entry/kevin-yoder-trump-no-matter-what_us_58123d3ae4b0390e69cebe0d,Principled!,2016-10-27,,https://img.huffingtonpost.com/asset/62ea44b12500003c0082c732.jpeg?cache=fkZIdqLzRn&ops=210_120
785,POLITICS,Republican Congressman Tells Cub Scouts He'll Support Trump 'No Matter What Crazy Things He Says',Matt Fuller,https://www.huffingtonpost.com/entry/kevin-yoder-trump-no-matter-what_us_58123d3ae4b0390e69cebe0d,Principled!,2016-10-27,,https://img.huffingtonpost.com/asset/62e73eb72700003400ba0367.jpeg?cache=iR9ubdPmMS&ops=210_120
786,COMEDY,Kate Beckinsale Delights In Arranging Fruit Into Penises,Ron Dicker,https://www.huffingtonpost.com/entry/kate-beckinsale-delights-in-forming-fruit-into-penises_us_5811d091e4b064e1b4b09233,"She shows off her phallic masterpieces on ""Late Night with Seth Meyers.""",2016-10-27,Ron Dicker,https://img.huffingtonpost.com/asset/5cd400b62100005900d41396.jpg?ops=100_100
787,COMEDY,Kate Beckinsale Delights In Arranging Fruit Into Penises,Ron Dicker,https://www.huffingtonpost.com/entry/kate-beckinsale-delights-in-forming-fruit-into-penises_us_5811d091e4b064e1b4b09233,"She shows off her phallic masterpieces on ""Late Night with Seth Meyers.""",2016-10-27,,https://img.huffingtonpost.com/asset/62e42e4626000035009849c0.jpeg?cache=vm3jBWPE86&ops=210_120
788,COMEDY,Kate Beckinsale Delights In Arranging Fruit Into Penises,Ron Dicker,https://www.huffingtonpost.com/entry/kate-beckinsale-delights-in-forming-fruit-into-penises_us_5811d091e4b064e1b4b09233,"She shows off her phallic masterpieces on ""Late Night with Seth Meyers.""",2016-10-27,,https://img.huffingtonpost.com/asset/62e444802400004600d58423.jpg?cache=IwpwhPAYmC&ops=210_120
789,POLITICS,Donald Trump's Campaign Knows He's Losing,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/donald-trump-campaign-losing_us_5811f0c2e4b0390e69ce5270,The campaign's internal models show him trailing Hillary Clinton.,2016-10-27,Ariel Edwards-Levy,https://img.huffingtonpost.com/asset/5d532dc22200001a00f53c4b.jpg?ops=100_100
790,POLITICS,Donald Trump's Campaign Knows He's Losing,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/donald-trump-campaign-losing_us_5811f0c2e4b0390e69ce5270,The campaign's internal models show him trailing Hillary Clinton.,2016-10-27,"Republican presidential nominee Donald Trump speaks at a campaign event in Charlotte, North Carolina, Oct. 26, 2016.",https://img.huffingtonpost.com/asset/58120ccb190000b800c2f58f.jpeg?ops=scalefit_720_noupscale
791,POLITICS,Donald Trump's Campaign Knows He's Losing,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/donald-trump-campaign-losing_us_5811f0c2e4b0390e69ce5270,The campaign's internal models show him trailing Hillary Clinton.,2016-10-27,,https://img.huffingtonpost.com/asset/62e939422600008407984bfb.jpeg?cache=7SGUVo203D&ops=210_120
792,POLITICS,HUFFPOST HILL - Team Trump Looking To Cuck The Vote,"Eliot Nelson, Arthur Delaney, and Jeffrey Young",https://www.huffingtonpost.com/entry/huffpost-hill-team-trump-looking-to-cuck-the-vote_us_581273b3e4b0990edc302826,Like what you read below? Sign up for HUFFPOST HILL and get a cheeky dose of political news every evening!  Donald Trump’s,2016-10-27,,https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=jIO2VoZgTY&ops=scalefit_720_noupscale
793,POLITICS,HUFFPOST HILL - Team Trump Looking To Cuck The Vote,"Eliot Nelson, Arthur Delaney, and Jeffrey Young",https://www.huffingtonpost.com/entry/huffpost-hill-team-trump-looking-to-cuck-the-vote_us_581273b3e4b0990edc302826,Like what you read below? Sign up for HUFFPOST HILL and get a cheeky dose of political news every evening!  Donald Trump’s,2016-10-27,,https://img.huffingtonpost.com/asset/62e2d0852500007a9a4772f9.png?ops=210_120
794,POLITICS,HUFFPOST HILL - Team Trump Looking To Cuck The Vote,"Eliot Nelson, Arthur Delaney, and Jeffrey Young",https://www.huffingtonpost.com/entry/huffpost-hill-team-trump-looking-to-cuck-the-vote_us_581273b3e4b0990edc302826,Like what you read below? Sign up for HUFFPOST HILL and get a cheeky dose of political news every evening!  Donald Trump’s,2016-10-27,,https://img.huffingtonpost.com/asset/62e7de1d2700004300ba03e8.jpg?cache=0Iig4qJxxR&ops=210_120
795,BUSINESS,Twitter Cuts 9 Percent Of Workforce As Revenue Growth Slows,,https://www.huffingtonpost.com/entry/twitter-workforce-cut-nine-percent_us_5811eafbe4b0390e69ce5018,The social network has been struggling to sign up new users amid competition from nimbler rivals such as Instagram and Snapchat.,2016-10-27,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
796,BUSINESS,Twitter Cuts 9 Percent Of Workforce As Revenue Growth Slows,,https://www.huffingtonpost.com/entry/twitter-workforce-cut-nine-percent_us_5811eafbe4b0390e69ce5018,The social network has been struggling to sign up new users amid competition from nimbler rivals such as Instagram and Snapchat.,2016-10-27,,https://img.huffingtonpost.com/asset/62e7dd082700004000ba03e3.jpg?cache=QvBAGI6ZIZ&ops=210_120
797,BUSINESS,Twitter Cuts 9 Percent Of Workforce As Revenue Growth Slows,,https://www.huffingtonpost.com/entry/twitter-workforce-cut-nine-percent_us_5811eafbe4b0390e69ce5018,The social network has been struggling to sign up new users amid competition from nimbler rivals such as Instagram and Snapchat.,2016-10-27,,https://img.huffingtonpost.com/asset/62e54b402600003600984a0d.jpeg?cache=wvXPkzhjvt&ops=210_120
798,POLITICS,Donald Trump Still Won't Say If He'll Accept Election Results,Alana Horowitz Satlin,https://www.huffingtonpost.com/entry/donald-trump-accept-election-results_us_5811e228e4b064e1b4b0954b,"""Don't worry about it.""",2016-10-27,Alana Horowitz Satlin,https://img.huffingtonpost.com/asset/5c34d01a1f0000c40727a119.jpg?ops=100_100
799,POLITICS,Donald Trump Still Won't Say If He'll Accept Election Results,Alana Horowitz Satlin,https://www.huffingtonpost.com/entry/donald-trump-accept-election-results_us_5811e228e4b064e1b4b0954b,"""Don't worry about it.""",2016-10-27,,https://img.huffingtonpost.com/asset/62e939422600008407984bfb.jpeg?cache=7SGUVo203D&ops=210_120
800,POLITICS,Donald Trump Still Won't Say If He'll Accept Election Results,Alana Horowitz Satlin,https://www.huffingtonpost.com/entry/donald-trump-accept-election-results_us_5811e228e4b064e1b4b0954b,"""Don't worry about it.""",2016-10-27,,https://img.huffingtonpost.com/asset/62ea17e12500003300bf0c5c.jpeg?cache=zaSCL18uDt&ops=210_120
801,QUEER VOICES,"The Equality House Hit By 7 Bullets, Graffitied In Anti-LGBTQ Attack",James Michael Nichols,https://www.huffingtonpost.com/entry/equality-house-attacked_us_58124a3ae4b0390e69cee9a1,😡  😡  😡,2016-10-27,James Michael Nichols,https://img.huffingtonpost.com/asset/597640292100008860fc86c5.jpg?ops=100_100
802,QUEER VOICES,"The Equality House Hit By 7 Bullets, Graffitied In Anti-LGBTQ Attack",James Michael Nichols,https://www.huffingtonpost.com/entry/equality-house-attacked_us_58124a3ae4b0390e69cee9a1,😡  😡  😡,2016-10-27,,https://img.huffingtonpost.com/asset/581252b2170000b0005ba2b1.jpeg?ops=scalefit_720_noupscale
803,QUEER VOICES,"The Equality House Hit By 7 Bullets, Graffitied In Anti-LGBTQ Attack",James Michael Nichols,https://www.huffingtonpost.com/entry/equality-house-attacked_us_58124a3ae4b0390e69cee9a1,😡  😡  😡,2016-10-27,,https://img.huffingtonpost.com/asset/58125dc3170000b0005ba2e8.jpeg?ops=scalefit_720_noupscale
804,POLITICS,This U.S. Citizen Is Voting Because His Undocumented Sister Can't,Elise Foley,https://www.huffingtonpost.com/entry/nevada-dreamer-election_us_5810c69ae4b02b1d9e63fbbe,"Undocumented immigrants can't vote, but many of the people who love them can.",2016-10-27,Elise Foley,https://img.huffingtonpost.com/asset/5cb4a14d2300007403ea1ee9.jpeg?ops=100_100
805,POLITICS,This U.S. Citizen Is Voting Because His Undocumented Sister Can't,Elise Foley,https://www.huffingtonpost.com/entry/nevada-dreamer-election_us_5810c69ae4b02b1d9e63fbbe,"Undocumented immigrants can't vote, but many of the people who love them can.",2016-10-27,"Alejandro Castro poses with his ""I voted"" sticker on the day of the 2016 Nevada primary, joined by his sister, Erika Castro.",https://img.huffingtonpost.com/asset/581207811500002900530217.png?cache=mAi9Op6Nkg&ops=crop_0_0_1071_720%2Cscalefit_720_noupscale
806,POLITICS,This U.S. Citizen Is Voting Because His Undocumented Sister Can't,Elise Foley,https://www.huffingtonpost.com/entry/nevada-dreamer-election_us_5810c69ae4b02b1d9e63fbbe,"Undocumented immigrants can't vote, but many of the people who love them can.",2016-10-27,,https://img.huffingtonpost.com/asset/62e3ff342600003d00984990.jpeg?ops=210_120
807,WOMEN,Beyoncé-Bashing Trump Surrogate Calls Sexual Assault Allegations 'Man-Shaming',Alana Horowitz Satlin,https://www.huffingtonpost.com/entry/betsy-mccaughey-trump-man-shaming_us_5811ca84e4b064e1b4b08f56,Middle fingers up.,2016-10-27,Alana Horowitz Satlin,https://img.huffingtonpost.com/asset/5c34d01a1f0000c40727a119.jpg?ops=100_100
808,WOMEN,Beyoncé-Bashing Trump Surrogate Calls Sexual Assault Allegations 'Man-Shaming',Alana Horowitz Satlin,https://www.huffingtonpost.com/entry/betsy-mccaughey-trump-man-shaming_us_5811ca84e4b064e1b4b08f56,Middle fingers up.,2016-10-27,,https://img.huffingtonpost.com/asset/62e5dd642500003d00333979.jpeg?cache=ErsIMTtsm6&ops=210_120
809,WOMEN,Beyoncé-Bashing Trump Surrogate Calls Sexual Assault Allegations 'Man-Shaming',Alana Horowitz Satlin,https://www.huffingtonpost.com/entry/betsy-mccaughey-trump-man-shaming_us_5811ca84e4b064e1b4b08f56,Middle fingers up.,2016-10-27,,https://img.huffingtonpost.com/asset/62ea17e12500003300bf0c5c.jpeg?cache=zaSCL18uDt&ops=210_120
810,POLITICS,New Documents Show Evan Bayh Dove Head-First Into A Controversial Bermuda-Based Insurance Enterprise,"Ryan Grim, Ben Walsh, and Zach Carter",https://www.huffingtonpost.com/entry/evan-bayh-insurance-company_us_580e8f6de4b02444efa4f73e,"“I want to be engaged in an honorable line of work,” he said before he left the Senate.",2016-10-27,,https://img.huffingtonpost.com/asset/580e8fcf1800002d00dc3e84.jpeg?cache=378qNqadW9&ops=scalefit_720_noupscale
811,POLITICS,New Documents Show Evan Bayh Dove Head-First Into A Controversial Bermuda-Based Insurance Enterprise,"Ryan Grim, Ben Walsh, and Zach Carter",https://www.huffingtonpost.com/entry/evan-bayh-insurance-company_us_580e8f6de4b02444efa4f73e,"“I want to be engaged in an honorable line of work,” he said before he left the Senate.",2016-10-27,,https://img.huffingtonpost.com/asset/62ea8fa92500001c0082c76f.png?ops=210_120
812,POLITICS,New Documents Show Evan Bayh Dove Head-First Into A Controversial Bermuda-Based Insurance Enterprise,"Ryan Grim, Ben Walsh, and Zach Carter",https://www.huffingtonpost.com/entry/evan-bayh-insurance-company_us_580e8f6de4b02444efa4f73e,"“I want to be engaged in an honorable line of work,” he said before he left the Senate.",2016-10-27,,https://img.huffingtonpost.com/asset/62e99b37240000350034114f.jpeg?cache=djQurtIJX6&ops=210_120
813,POLITICS,"Stumping With Clinton, Michelle Obama Reminds America 'Hillary Doesn't Play'",Sam Levine,https://www.huffingtonpost.com/entry/michelle-obama-hillary-clinton_us_58125d10e4b0990edc30077d,Neither does FLOTUS.,2016-10-27,Sam Levine,https://img.huffingtonpost.com/asset/5c1524142200009605deb7fd.jpg?ops=100_100
814,POLITICS,"Stumping With Clinton, Michelle Obama Reminds America 'Hillary Doesn't Play'",Sam Levine,https://www.huffingtonpost.com/entry/michelle-obama-hillary-clinton_us_58125d10e4b0990edc30077d,Neither does FLOTUS.,2016-10-27,,https://img.huffingtonpost.com/asset/62e939422600008407984bfb.jpeg?cache=7SGUVo203D&ops=210_120
815,POLITICS,"Stumping With Clinton, Michelle Obama Reminds America 'Hillary Doesn't Play'",Sam Levine,https://www.huffingtonpost.com/entry/michelle-obama-hillary-clinton_us_58125d10e4b0990edc30077d,Neither does FLOTUS.,2016-10-27,,https://img.huffingtonpost.com/asset/62eaa6e12400001d00e1517a.jpg?cache=gmRZI0sdS2&ops=210_120
816,POLITICS,"HUFFPOLLSTER: Hillary Clinton Leads, But By How Much?",Ariel Edwards-Levy and Natalie Jackson,https://www.huffingtonpost.com/entry/hillary-clinton-leads-polls_us_5811ec3de4b064e1b4b097aa,Disparate poll results place the Democratic nominee’s advantage between 2 and 12 points. Reality is likely somewhere in the middle.,2016-10-27,,https://img.huffingtonpost.com/asset/62ea17e12500003300bf0c5c.jpeg?cache=zaSCL18uDt&ops=210_120
817,POLITICS,"HUFFPOLLSTER: Hillary Clinton Leads, But By How Much?",Ariel Edwards-Levy and Natalie Jackson,https://www.huffingtonpost.com/entry/hillary-clinton-leads-polls_us_5811ec3de4b064e1b4b097aa,Disparate poll results place the Democratic nominee’s advantage between 2 and 12 points. Reality is likely somewhere in the middle.,2016-10-27,,https://img.huffingtonpost.com/asset/62e939422600008407984bfb.jpeg?cache=7SGUVo203D&ops=210_120
818,POLITICS,"HUFFPOLLSTER: Hillary Clinton Leads, But By How Much?",Ariel Edwards-Levy and Natalie Jackson,https://www.huffingtonpost.com/entry/hillary-clinton-leads-polls_us_5811ec3de4b064e1b4b097aa,Disparate poll results place the Democratic nominee’s advantage between 2 and 12 points. Reality is likely somewhere in the middle.,2016-10-27,,https://img.huffingtonpost.com/asset/62e99b37240000350034114f.jpeg?cache=djQurtIJX6&ops=210_120
819,SPORTS,Orlando Magic Dedicates Season Opener To Pulse Nightclub Shooting Victims,Chris D'Angelo,https://www.huffingtonpost.com/entry/orlando-magic-tribute-pulse-shooting_us_58113c5de4b064e1b4b068bc,The team raised a No. 49 banner inscribed with the names of those killed.,2016-10-27,Chris D'Angelo,https://img.huffingtonpost.com/asset/5c113fe82400004d06587863.png?ops=100_100
820,SPORTS,Orlando Magic Dedicates Season Opener To Pulse Nightclub Shooting Victims,Chris D'Angelo,https://www.huffingtonpost.com/entry/orlando-magic-tribute-pulse-shooting_us_58113c5de4b064e1b4b068bc,The team raised a No. 49 banner inscribed with the names of those killed.,2016-10-27,Orlando Magic raise a banner displaying the number 49 to commemorate the lives lost in the Pulse nightclub shooting before the game against the Miami Heat at Amway Center.,https://img.huffingtonpost.com/asset/585844721800002d00e43802.jpeg?cache=Zz05zQhHnL&ops=scalefit_720_noupscale
821,SPORTS,Orlando Magic Dedicates Season Opener To Pulse Nightclub Shooting Victims,Chris D'Angelo,https://www.huffingtonpost.com/entry/orlando-magic-tribute-pulse-shooting_us_58113c5de4b064e1b4b068bc,The team raised a No. 49 banner inscribed with the names of those killed.,2016-10-27,,https://img.huffingtonpost.com/asset/62e8bbce2700003500ba049e.jpeg?cache=6aZvFhqXfZ&ops=210_120
822,POLITICS,Thursday's Morning Email: Senate Races Down To The Wire,Lauren Weber,https://www.huffingtonpost.com/entry/thursdays-morning-email-senate-races-down-to-the-wire_us_5811f0a9e4b0390e69ce5267,But Hillary Clinton is still leading in the polls.,2016-10-27,Lauren Weber,https://img.huffingtonpost.com/asset/5ae939071e000019008e428a.jpg?ops=100_100
