,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
182,GREEN,Why Houston Is So Prone To Devastating Floods,Lydia O'Connor and Alexander C. Kaufman,https://www.huffingtonpost.com/entry/houston-flood-history-reason_us_59a2f0e3e4b05710aa5ce9ad,Houston has a problem.,2017-08-27,,https://img.huffingtonpost.com/asset/62e8087c2500004500333a77.jpg?ops=210_120
183,ENTERTAINMENT,Miley Cyrus Reminds Us Of Her Risqué VMA Past With The Perfect Meme,Doha Madani,https://www.huffingtonpost.com/entry/miley-cyrus-vma-past-meme-robin-thicke_us_59a33b01e4b0821444c4111a,"But really, who could forget?",2017-08-27,Doha Madani,https://img.huffingtonpost.com/asset/596f984215000028008b29a8.jpg?ops=100_100
184,ENTERTAINMENT,Miley Cyrus Reminds Us Of Her Risqué VMA Past With The Perfect Meme,Doha Madani,https://www.huffingtonpost.com/entry/miley-cyrus-vma-past-meme-robin-thicke_us_59a33b01e4b0821444c4111a,"But really, who could forget?",2017-08-27,,https://img.huffingtonpost.com/asset/62e6e7ff2400003300d58505.png?ops=210_120
185,ENTERTAINMENT,Miley Cyrus Reminds Us Of Her Risqué VMA Past With The Perfect Meme,Doha Madani,https://www.huffingtonpost.com/entry/miley-cyrus-vma-past-meme-robin-thicke_us_59a33b01e4b0821444c4111a,"But really, who could forget?",2017-08-27,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
186,POLITICS,"Video Shows Man Shooting At Crowd During Charlottesville Rally, With No Police Response",Carla Herreria,https://www.huffingtonpost.com/entry/richard-preston-arrested-shooting-gun-charlottesville-rally_us_59a20a39e4b06d67e3380e37,"The ACLU documented the incident two weeks ago, and the man has now been arrested in connection with it.",2017-08-27,Carla Herreria Russo,https://img.huffingtonpost.com/asset/5cd4f1fa2000003000964309.png?ops=100_100
187,POLITICS,"Video Shows Man Shooting At Crowd During Charlottesville Rally, With No Police Response",Carla Herreria,https://www.huffingtonpost.com/entry/richard-preston-arrested-shooting-gun-charlottesville-rally_us_59a20a39e4b06d67e3380e37,"The ACLU documented the incident two weeks ago, and the man has now been arrested in connection with it.",2017-08-27,"Richard Wilson Preston was arrested for firing a gun during the clashes in Charlottesville, Virginia, on Aug. 12.",https://img.huffingtonpost.com/asset/59a22eed1e00003c00a74553.png?ops=scalefit_720_noupscale
188,POLITICS,"Video Shows Man Shooting At Crowd During Charlottesville Rally, With No Police Response",Carla Herreria,https://www.huffingtonpost.com/entry/richard-preston-arrested-shooting-gun-charlottesville-rally_us_59a20a39e4b06d67e3380e37,"The ACLU documented the incident two weeks ago, and the man has now been arrested in connection with it.",2017-08-27,,https://img.huffingtonpost.com/asset/62e429782500003500333918.jpeg?ops=210_120
189,GREEN,"Dramatic Photos Show Texas Under Water, With Flooding Expected To Worsen",Nina Golgowski,https://www.huffingtonpost.com/entry/photos-show-texas-under-water_us_59a2da9ce4b06d67e3383e02,"The muddy floodwaters have taken out highways, buildings and numerous cars.",2017-08-27,The roof of a submerged car is just barely visible beneath a bridge in Houston on Sunday.,https://img.huffingtonpost.com/asset/59a3293d1e00002800a745fd.jpeg?ops=scalefit_1280_noupscale
190,GREEN,"Dramatic Photos Show Texas Under Water, With Flooding Expected To Worsen",Nina Golgowski,https://www.huffingtonpost.com/entry/photos-show-texas-under-water_us_59a2da9ce4b06d67e3383e02,"The muddy floodwaters have taken out highways, buildings and numerous cars.",2017-08-27,Floodwaters nearly cover an abandoned Hummer along Interstate 610 in Houston on Sunday.,https://img.huffingtonpost.com/asset/59a2db491e00002800a745b9.jpeg?cache=bzizAJHUQL&ops=scalefit_1280_noupscale
191,GREEN,"Dramatic Photos Show Texas Under Water, With Flooding Expected To Worsen",Nina Golgowski,https://www.huffingtonpost.com/entry/photos-show-texas-under-water_us_59a2da9ce4b06d67e3383e02,"The muddy floodwaters have taken out highways, buildings and numerous cars.",2017-08-27,Flooding on Interstate 10 outside of Houston.,https://img.huffingtonpost.com/asset/59a30aab1e00002700c5f7e0.jpeg?ops=scalefit_1280_noupscale
192,QUEER VOICES,'Nurse Jackie' Star Haaz Sleiman Comes Out As Gay And A 'Total Bottom',Curtis M. Wong,https://www.huffingtonpost.com/entry/haaz-sleiman-comes-out-gay_us_59a2c6d9e4b05710aa5ccfe0,The actor hopes his announcement will help combat anti-LGBTQ bigotry.,2017-08-27,Curtis M. Wong,https://img.huffingtonpost.com/asset/5c26399f260000c10584fa26.png?ops=100_100
193,QUEER VOICES,'Nurse Jackie' Star Haaz Sleiman Comes Out As Gay And A 'Total Bottom',Curtis M. Wong,https://www.huffingtonpost.com/entry/haaz-sleiman-comes-out-gay_us_59a2c6d9e4b05710aa5ccfe0,The actor hopes his announcement will help combat anti-LGBTQ bigotry.,2017-08-27,,https://img.huffingtonpost.com/asset/62cba22a250000a16c475c90.jpg?cache=89pS8fCkLs&ops=210_120
194,QUEER VOICES,'Nurse Jackie' Star Haaz Sleiman Comes Out As Gay And A 'Total Bottom',Curtis M. Wong,https://www.huffingtonpost.com/entry/haaz-sleiman-comes-out-gay_us_59a2c6d9e4b05710aa5ccfe0,The actor hopes his announcement will help combat anti-LGBTQ bigotry.,2017-08-27,,https://img.huffingtonpost.com/asset/62e47b872400003c00d58446.jpeg?cache=xy02PKDIGy&ops=210_120
195,IMPACT,Removing The Barriers Of Institutional Racism,"Christine Coughlin, ContributorProfessor of Legal Analysis, Writing, and Research",https://www.huffingtonpost.com/entry/removing-the-barriers-of-institutional-racism_us_59a0955ce4b0a62d0987af02,Co-authored by Adam Messenlehner Last week tragedy struck in Charlottesville when white supremacists and neo-Nazis took to,2017-08-26,Christine Coughlin,https://img.huffingtonpost.com/asset/59a160a01e00002a00c5f674.jpg?ops=100_100
196,IMPACT,Removing The Barriers Of Institutional Racism,"Christine Coughlin, ContributorProfessor of Legal Analysis, Writing, and Research",https://www.huffingtonpost.com/entry/removing-the-barriers-of-institutional-racism_us_59a0955ce4b0a62d0987af02,Co-authored by Adam Messenlehner Last week tragedy struck in Charlottesville when white supremacists and neo-Nazis took to,2017-08-26,,https://img.huffingtonpost.com/asset/59a098831900001400dd56a9.jpg?ops=scalefit_720_noupscale
197,IMPACT,Removing The Barriers Of Institutional Racism,"Christine Coughlin, ContributorProfessor of Legal Analysis, Writing, and Research",https://www.huffingtonpost.com/entry/removing-the-barriers-of-institutional-racism_us_59a0955ce4b0a62d0987af02,Co-authored by Adam Messenlehner Last week tragedy struck in Charlottesville when white supremacists and neo-Nazis took to,2017-08-26,,https://img.huffingtonpost.com/asset/62e3ee4e2600003d0098497e.png?ops=210_120
198,HEALTHY LIVING,I Wish I Could Borrow Someone Else’s Heart While Mine Heals,"Unwritten, ContributorThe destination for millennials to share their uninhibited tho...",https://www.huffingtonpost.com/entry/i-wish-i-could-borrow-someone-elses-heart-while-mine_us_59a1e3a8e4b0a62d0987afc3,"There is something about this heart of mine, that holds onto feelings so deep. It grabs ahold of someone’s love with a death",2017-08-26,,https://img.huffingtonpost.com/asset/59a1e41324000019004b9e6a.jpg?ops=scalefit_720_noupscale
199,HEALTHY LIVING,I Wish I Could Borrow Someone Else’s Heart While Mine Heals,"Unwritten, ContributorThe destination for millennials to share their uninhibited tho...",https://www.huffingtonpost.com/entry/i-wish-i-could-borrow-someone-elses-heart-while-mine_us_59a1e3a8e4b0a62d0987afc3,"There is something about this heart of mine, that holds onto feelings so deep. It grabs ahold of someone’s love with a death",2017-08-26,,https://img.huffingtonpost.com/asset/62defc9125000031a9476f15.jpeg?cache=3qNPWShIPr&ops=210_120
200,HEALTHY LIVING,I Wish I Could Borrow Someone Else’s Heart While Mine Heals,"Unwritten, ContributorThe destination for millennials to share their uninhibited tho...",https://www.huffingtonpost.com/entry/i-wish-i-could-borrow-someone-elses-heart-while-mine_us_59a1e3a8e4b0a62d0987afc3,"There is something about this heart of mine, that holds onto feelings so deep. It grabs ahold of someone’s love with a death",2017-08-26,,https://img.huffingtonpost.com/asset/62e1b81925000082ab33140f.jpg?cache=BDEJGWkA94&ops=210_120
201,POLITICS,The Arpaio Pardon: Banging On The Door Of A Constitutional Crisis,"Cody Lyon, ContributorNYC writer/reporter",https://www.huffingtonpost.com/entry/the-arpio-pardon-banging-on-the-door-of-a-constitutional_us_59a1bae4e4b0a62d0987af9e,President Trump dumped news of a presidential pardon of racial profiling king—Arizona Sheriff Joe Arpaio—on a Friday night,2017-08-26,Cody Lyon,https://img.huffingtonpost.com/asset/576c5b281500002d001bb1b0.jpg?ops=100_100
202,POLITICS,The Arpaio Pardon: Banging On The Door Of A Constitutional Crisis,"Cody Lyon, ContributorNYC writer/reporter",https://www.huffingtonpost.com/entry/the-arpio-pardon-banging-on-the-door-of-a-constitutional_us_59a1bae4e4b0a62d0987af9e,President Trump dumped news of a presidential pardon of racial profiling king—Arizona Sheriff Joe Arpaio—on a Friday night,2017-08-26,,https://img.huffingtonpost.com/asset/59a1c0de24000038004b9e37.jpg?ops=crop_0_0_1632_1224%2Cscalefit_720_noupscale
203,POLITICS,The Arpaio Pardon: Banging On The Door Of A Constitutional Crisis,"Cody Lyon, ContributorNYC writer/reporter",https://www.huffingtonpost.com/entry/the-arpio-pardon-banging-on-the-door-of-a-constitutional_us_59a1bae4e4b0a62d0987af9e,President Trump dumped news of a presidential pardon of racial profiling king—Arizona Sheriff Joe Arpaio—on a Friday night,2017-08-26,,https://img.huffingtonpost.com/asset/62e3ff342600003d00984990.jpeg?ops=210_120
204,POLITICS,Conservatives Should Embrace The Removal Of Statues,"Kevin Price, ContributorKevin Price is a nationally syndicated radio and TV host, colu...",https://www.huffingtonpost.com/entry/conservatives-should-embrace-the-removal-of-statues_us_59961ac9e4b02eb2fda31e6a,I remember traveling the former Soviet Union and Eastern Europe after the fall of Communism. I found it interesting to see,2017-08-26,Kevin Price,https://img.huffingtonpost.com/asset/58ae1f95280000ca3a99aa7b.jpg?ops=100_100
205,POLITICS,Conservatives Should Embrace The Removal Of Statues,"Kevin Price, ContributorKevin Price is a nationally syndicated radio and TV host, colu...",https://www.huffingtonpost.com/entry/conservatives-should-embrace-the-removal-of-statues_us_59961ac9e4b02eb2fda31e6a,I remember traveling the former Soviet Union and Eastern Europe after the fall of Communism. I found it interesting to see,2017-08-26,,https://img.huffingtonpost.com/asset/59961bcf2200001a001a6907.jpg?ops=scalefit_720_noupscale
206,POLITICS,Conservatives Should Embrace The Removal Of Statues,"Kevin Price, ContributorKevin Price is a nationally syndicated radio and TV host, colu...",https://www.huffingtonpost.com/entry/conservatives-should-embrace-the-removal-of-statues_us_59961ac9e4b02eb2fda31e6a,I remember traveling the former Soviet Union and Eastern Europe after the fall of Communism. I found it interesting to see,2017-08-26,,https://img.huffingtonpost.com/asset/62e6e7ff2400003300d58505.png?ops=210_120
207,POLITICS,Trump Pardoning Arpaio Should Raise Serious Alarms For The Russia Investigation,"Bradley P. Moss, ContributorNational security attorney",https://www.huffingtonpost.com/entry/pardoning-arpaio-was-about-more-than-saving-a-political_us_59a0f03be4b0d0ef9f1c1401,"President Trump has sent out a subtle and implicit message to Flynn and Manafort: hang tight, I have your back.",2017-08-26,,https://img.huffingtonpost.com/asset/59a0fd1e1e00003c00a74418.jpeg?ops=scalefit_720_noupscale
208,POLITICS,Trump Pardoning Arpaio Should Raise Serious Alarms For The Russia Investigation,"Bradley P. Moss, ContributorNational security attorney",https://www.huffingtonpost.com/entry/pardoning-arpaio-was-about-more-than-saving-a-political_us_59a0f03be4b0d0ef9f1c1401,"President Trump has sent out a subtle and implicit message to Flynn and Manafort: hang tight, I have your back.",2017-08-26,,https://img.huffingtonpost.com/asset/62e0fd7a210000adb35f0edf.jpeg?cache=WCe8HTc8qU&ops=210_120
209,POLITICS,Trump Pardoning Arpaio Should Raise Serious Alarms For The Russia Investigation,"Bradley P. Moss, ContributorNational security attorney",https://www.huffingtonpost.com/entry/pardoning-arpaio-was-about-more-than-saving-a-political_us_59a0f03be4b0d0ef9f1c1401,"President Trump has sent out a subtle and implicit message to Flynn and Manafort: hang tight, I have your back.",2017-08-26,,https://img.huffingtonpost.com/asset/62e951252600005d00d412cd.jpeg?cache=VqLten7Xqh&ops=210_120
210,POLITICS,Trump Just Pardoned White Supremacy,"Susan Thistlethwaite, ContributorI am a Professor of Theology and President Emerita of Chicago ...",https://www.huffingtonpost.com/entry/trump-just-pardoned-white-supremacy-and-it-is-an-unpardonable_us_59a1c793e4b0d0ef9f1c1473,Americans of conscience must condemn this unpardonable act.,2017-08-26,,https://img.huffingtonpost.com/asset/59a1c7db1e00002c00a744e8.jpg?ops=scalefit_720_noupscale
211,POLITICS,Trump Just Pardoned White Supremacy,"Susan Thistlethwaite, ContributorI am a Professor of Theology and President Emerita of Chicago ...",https://www.huffingtonpost.com/entry/trump-just-pardoned-white-supremacy-and-it-is-an-unpardonable_us_59a1c793e4b0d0ef9f1c1473,Americans of conscience must condemn this unpardonable act.,2017-08-26,,https://img.huffingtonpost.com/asset/62e8166f2700003400ba0444.jpeg?cache=eVzTXAqYYX&ops=210_120
212,POLITICS,Trump Just Pardoned White Supremacy,"Susan Thistlethwaite, ContributorI am a Professor of Theology and President Emerita of Chicago ...",https://www.huffingtonpost.com/entry/trump-just-pardoned-white-supremacy-and-it-is-an-unpardonable_us_59a1c793e4b0d0ef9f1c1473,Americans of conscience must condemn this unpardonable act.,2017-08-26,,https://img.huffingtonpost.com/asset/62e94e312500006600bf0bb8.jpeg?ops=210_120
213,HEALTHY LIVING,Read This If You Want To Be Fearless But Don’t Know How,"Unwritten, ContributorThe destination for millennials to share their uninhibited tho...",https://www.huffingtonpost.com/entry/read-this-if-you-want-to-be-fearless-but-dont-know_us_59a1e4aee4b0d0ef9f1c1488,Life can be scary. We learn that at an early age. You learn that the first time you think there is a monster in your closet,2017-08-26,,https://img.huffingtonpost.com/asset/59a1e5081e00001a00c5f726.png?ops=scalefit_720_noupscale
214,HEALTHY LIVING,Read This If You Want To Be Fearless But Don’t Know How,"Unwritten, ContributorThe destination for millennials to share their uninhibited tho...",https://www.huffingtonpost.com/entry/read-this-if-you-want-to-be-fearless-but-dont-know_us_59a1e4aee4b0d0ef9f1c1488,Life can be scary. We learn that at an early age. You learn that the first time you think there is a monster in your closet,2017-08-26,,https://img.huffingtonpost.com/asset/62e3ff5d2400004600d583ee.jpg?cache=D3nSE4gU3a&ops=210_120
215,HEALTHY LIVING,Read This If You Want To Be Fearless But Don’t Know How,"Unwritten, ContributorThe destination for millennials to share their uninhibited tho...",https://www.huffingtonpost.com/entry/read-this-if-you-want-to-be-fearless-but-dont-know_us_59a1e4aee4b0d0ef9f1c1488,Life can be scary. We learn that at an early age. You learn that the first time you think there is a monster in your closet,2017-08-26,,https://img.huffingtonpost.com/asset/62e1b81925000082ab33140f.jpg?cache=BDEJGWkA94&ops=210_120
216,QUEER VOICES,Donald Trump Will Never Be Restrained. We Must Never Stop Being Outraged.,Michelangelo Signorile,https://www.huffingtonpost.com/entry/donald-trump-will-never-be-restrained-and-we-must-never-stop-being-outraged_us_59a16783e4b06d67e337e040,Trump's extreme actions in the past two weeks must serve as a wake-up call. Things are going to get much worse.,2017-08-26,Michelangelo Signorile,https://img.huffingtonpost.com/asset/55b4f8ac1d00001c00142a30.jpg?ops=100_100
217,QUEER VOICES,Donald Trump Will Never Be Restrained. We Must Never Stop Being Outraged.,Michelangelo Signorile,https://www.huffingtonpost.com/entry/donald-trump-will-never-be-restrained-and-we-must-never-stop-being-outraged_us_59a16783e4b06d67e337e040,Trump's extreme actions in the past two weeks must serve as a wake-up call. Things are going to get much worse.,2017-08-26,,https://img.huffingtonpost.com/asset/59a198ba1e00002800a7448d.jpeg?ops=scalefit_720_noupscale
218,QUEER VOICES,Donald Trump Will Never Be Restrained. We Must Never Stop Being Outraged.,Michelangelo Signorile,https://www.huffingtonpost.com/entry/donald-trump-will-never-be-restrained-and-we-must-never-stop-being-outraged_us_59a16783e4b06d67e337e040,Trump's extreme actions in the past two weeks must serve as a wake-up call. Things are going to get much worse.,2017-08-26,,https://img.huffingtonpost.com/asset/62d97aa9210000adb35f0930.jpeg?cache=96Oi16lkF3&ops=210_120
219,WORLD NEWS,What Trump And Netanyahu Have In Common,"James Zogby, ContributorPresident, Arab American Institute; Author, ""Arab Voices""",https://www.huffingtonpost.com/entry/two-weakened-leaders_us_59a0807ee4b0cb7715bfd54b,It bears repeating that the challenges confronting Trump and Netanyahu are legal and not political.,2017-08-26,James Zogby,https://img.huffingtonpost.com/asset/586bf6c91900003c020e2b41.jpg?ops=100_100
220,WORLD NEWS,What Trump And Netanyahu Have In Common,"James Zogby, ContributorPresident, Arab American Institute; Author, ""Arab Voices""",https://www.huffingtonpost.com/entry/two-weakened-leaders_us_59a0807ee4b0cb7715bfd54b,It bears repeating that the challenges confronting Trump and Netanyahu are legal and not political.,2017-08-26,,https://img.huffingtonpost.com/asset/62e29330220000e9944fa3cf.png?ops=210_120
221,WORLD NEWS,What Trump And Netanyahu Have In Common,"James Zogby, ContributorPresident, Arab American Institute; Author, ""Arab Voices""",https://www.huffingtonpost.com/entry/two-weakened-leaders_us_59a0807ee4b0cb7715bfd54b,It bears repeating that the challenges confronting Trump and Netanyahu are legal and not political.,2017-08-26,,https://img.huffingtonpost.com/asset/62e3ee4e2600003d0098497e.png?ops=210_120
222,WORLD NEWS,Pakistan’s Security Issues,"James M. Dorsey, ContributorS. Rajaratnam School of International Studies, Senior fellow",https://www.huffingtonpost.com/entry/pakistans-security-issues_us_59a0d785e4b0d0ef9f1c13f2,"By James M. Dorsey Remarks at ISAS Panel Discussion: Pakistan in challenging times, 25 August 2017 The facetious answer",2017-08-26,James M. Dorsey,https://img.huffingtonpost.com/asset/5832f6f91a00002000cc8fd6.jpg?ops=100_100
223,WORLD NEWS,Pakistan’s Security Issues,"James M. Dorsey, ContributorS. Rajaratnam School of International Studies, Senior fellow",https://www.huffingtonpost.com/entry/pakistans-security-issues_us_59a0d785e4b0d0ef9f1c13f2,"By James M. Dorsey Remarks at ISAS Panel Discussion: Pakistan in challenging times, 25 August 2017 The facetious answer",2017-08-26,,https://img.huffingtonpost.com/asset/59a0d7962400003a004b9d5e.png?ops=scalefit_720_noupscale
224,WORLD NEWS,Pakistan’s Security Issues,"James M. Dorsey, ContributorS. Rajaratnam School of International Studies, Senior fellow",https://www.huffingtonpost.com/entry/pakistans-security-issues_us_59a0d785e4b0d0ef9f1c13f2,"By James M. Dorsey Remarks at ISAS Panel Discussion: Pakistan in challenging times, 25 August 2017 The facetious answer",2017-08-26,,https://img.huffingtonpost.com/asset/62e97db62600005c00d412ff.jpeg?ops=210_120
225,WORLD NEWS,Service Member Missing After U.S. Black Hawk Helicopter Crashes Off Yemen,,https://www.huffingtonpost.com/entry/helicopter-crash-yemen_us_59a1696be4b05710aa5c7ccb,Five other service members aboard the aircraft had been rescued after the crash.,2017-08-26,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
226,WORLD NEWS,Service Member Missing After U.S. Black Hawk Helicopter Crashes Off Yemen,,https://www.huffingtonpost.com/entry/helicopter-crash-yemen_us_59a1696be4b05710aa5c7ccb,Five other service members aboard the aircraft had been rescued after the crash.,2017-08-26,,https://img.huffingtonpost.com/asset/62e97db62600005c00d412ff.jpeg?ops=210_120
227,WORLD NEWS,Service Member Missing After U.S. Black Hawk Helicopter Crashes Off Yemen,,https://www.huffingtonpost.com/entry/helicopter-crash-yemen_us_59a1696be4b05710aa5c7ccb,Five other service members aboard the aircraft had been rescued after the crash.,2017-08-26,,https://img.huffingtonpost.com/asset/62e429782500003500333918.jpeg?ops=210_120
228,QUEER VOICES,The Many Faces Of This Diva Aficionado Will Return To The Stage Once More,Curtis M. Wong,https://www.huffingtonpost.com/entry/ben-rimalower-patti-issues-provincetown_us_59a0974be4b05710aa5c3e4c,"Ben Rimalower will reprise his shows ""Patti Issues"" and ""Bad With Money.""",2017-08-26,Curtis M. Wong,https://img.huffingtonpost.com/asset/5c26399f260000c10584fa26.png?ops=100_100
229,QUEER VOICES,The Many Faces Of This Diva Aficionado Will Return To The Stage Once More,Curtis M. Wong,https://www.huffingtonpost.com/entry/ben-rimalower-patti-issues-provincetown_us_59a0974be4b05710aa5c3e4c,"Ben Rimalower will reprise his shows ""Patti Issues"" and ""Bad With Money.""",2017-08-26,"Ben Rimalower's obsession with Patti LuPone is the basis for his one-man Off-Broadway show, ""Patti Issues,"" which plays Provincetown, Massachusetts Aug. ",https://img.huffingtonpost.com/asset/59a0fd1e1e00002700c5f62d.jpeg?ops=scalefit_720_noupscale
230,QUEER VOICES,The Many Faces Of This Diva Aficionado Will Return To The Stage Once More,Curtis M. Wong,https://www.huffingtonpost.com/entry/ben-rimalower-patti-issues-provincetown_us_59a0974be4b05710aa5c3e4c,"Ben Rimalower will reprise his shows ""Patti Issues"" and ""Bad With Money.""",2017-08-26,,https://img.huffingtonpost.com/asset/62e1b81925000082ab33140f.jpg?cache=BDEJGWkA94&ops=210_120
231,POLITICS,White Supremacy Is Winning In My University,"E. J. R. David, Ph.D., ContributorAssociate Professor of Psychology; Author of ""Brown Skin, Whit...",https://www.huffingtonpost.com/entry/white-supremacists-are-winning-in-my-university_us_59a12478e4b0d0ef9f1c1416,"No, white supremacists did not march through the University of Alaska Anchorage (UAA). No, there was no violence on the streets",2017-08-26,"E. J. R. David, Ph.D.",https://img.huffingtonpost.com/asset/57e7ffba1b00001800ef205f.jpg?ops=100_100
232,POLITICS,White Supremacy Is Winning In My University,"E. J. R. David, Ph.D., ContributorAssociate Professor of Psychology; Author of ""Brown Skin, Whit...",https://www.huffingtonpost.com/entry/white-supremacists-are-winning-in-my-university_us_59a12478e4b0d0ef9f1c1416,"No, white supremacists did not march through the University of Alaska Anchorage (UAA). No, there was no violence on the streets",2017-08-26,,https://img.huffingtonpost.com/asset/59a125be24000038004b9d88.jpg?ops=crop_0_199_686_493%2Cscalefit_720_noupscale
233,POLITICS,White Supremacy Is Winning In My University,"E. J. R. David, Ph.D., ContributorAssociate Professor of Psychology; Author of ""Brown Skin, Whit...",https://www.huffingtonpost.com/entry/white-supremacists-are-winning-in-my-university_us_59a12478e4b0d0ef9f1c1416,"No, white supremacists did not march through the University of Alaska Anchorage (UAA). No, there was no violence on the streets",2017-08-26,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
234,WOMEN,Women Continue To Resist And To Insist On Equality For All,"Debra L. Ness, ContributorPresident of the National Partnership for Women and Families",https://www.huffingtonpost.com/entry/women-continue-to-resist-and-to-insist-on-equality_us_59a18d36e4b0cb7715bfd5e3,"“Women will change the nature of power, rather than power changing the nature of women.” The late activist and longtime women’s",2017-08-26,Debra L. Ness,https://img.huffingtonpost.com/asset/5818f84f15000013005311d9.jpg?ops=100_100
235,WOMEN,Women Continue To Resist And To Insist On Equality For All,"Debra L. Ness, ContributorPresident of the National Partnership for Women and Families",https://www.huffingtonpost.com/entry/women-continue-to-resist-and-to-insist-on-equality_us_59a18d36e4b0cb7715bfd5e3,"“Women will change the nature of power, rather than power changing the nature of women.” The late activist and longtime women’s",2017-08-26,,https://img.huffingtonpost.com/asset/59a198161e00001400a74489.jpg?ops=scalefit_720_noupscale
236,WOMEN,Women Continue To Resist And To Insist On Equality For All,"Debra L. Ness, ContributorPresident of the National Partnership for Women and Families",https://www.huffingtonpost.com/entry/women-continue-to-resist-and-to-insist-on-equality_us_59a18d36e4b0cb7715bfd5e3,"“Women will change the nature of power, rather than power changing the nature of women.” The late activist and longtime women’s",2017-08-26,,https://img.huffingtonpost.com/asset/62e3fd742500003d003338f0.jpeg?ops=210_120
237,GREEN,Harvey Spawns Tornadoes That Devastate Homes Outside Houston,Andy Campbell,https://www.huffingtonpost.com/entry/harvey-tornadoes-houston-area_us_59a19589e4b06d67e337f45b,"At least two counties were struck by tornadoes, ripping apart homes and other buildings.",2017-08-26,Andy Campbell,https://img.huffingtonpost.com/asset/5c3784463c00006e0610e5bc.jpg?ops=100_100
238,GREEN,Harvey Spawns Tornadoes That Devastate Homes Outside Houston,Andy Campbell,https://www.huffingtonpost.com/entry/harvey-tornadoes-houston-area_us_59a19589e4b06d67e337f45b,"At least two counties were struck by tornadoes, ripping apart homes and other buildings.",2017-08-26,,https://img.huffingtonpost.com/asset/62e922e92600008407984bd1.png?ops=210_120
239,GREEN,Harvey Spawns Tornadoes That Devastate Homes Outside Houston,Andy Campbell,https://www.huffingtonpost.com/entry/harvey-tornadoes-houston-area_us_59a19589e4b06d67e337f45b,"At least two counties were struck by tornadoes, ripping apart homes and other buildings.",2017-08-26,"Andy Campbell - Senior Editor, HuffPost",https://img.huffingtonpost.com/asset/5c3784463c00006e0610e5bc.jpg?ops=100_100
240,MEDIA,Filmmakers Look At The Myths Of Racism,"Robert Scheer, ContributorRobert Scheer has built a reputation for strong social and pol...",https://www.huffingtonpost.com/entry/robert-scheer-filmmakers-look-at-the-myths-of-racism_us_59a183b8e4b0d0ef9f1c143d,Sabaah Folayan and Damon Davis’ new documentary “Whose Streets?” may take the recent racial justice movement out of Ferguson,2017-08-26,Robert Scheer,https://img.huffingtonpost.com/asset/576e1b9e150000130073c8f6.jpg?ops=100_100
241,MEDIA,Filmmakers Look At The Myths Of Racism,"Robert Scheer, ContributorRobert Scheer has built a reputation for strong social and pol...",https://www.huffingtonpost.com/entry/robert-scheer-filmmakers-look-at-the-myths-of-racism_us_59a183b8e4b0d0ef9f1c143d,Sabaah Folayan and Damon Davis’ new documentary “Whose Streets?” may take the recent racial justice movement out of Ferguson,2017-08-26,"<p>A scene from WHOSE STREETS?, a Magnolia Pictures release. </p>",https://img.huffingtonpost.com/asset/59a185ca1e00002a00c5f6a9.jpg?ops=scalefit_720_noupscale
242,MEDIA,Filmmakers Look At The Myths Of Racism,"Robert Scheer, ContributorRobert Scheer has built a reputation for strong social and pol...",https://www.huffingtonpost.com/entry/robert-scheer-filmmakers-look-at-the-myths-of-racism_us_59a183b8e4b0d0ef9f1c143d,Sabaah Folayan and Damon Davis’ new documentary “Whose Streets?” may take the recent racial justice movement out of Ferguson,2017-08-26,,https://img.huffingtonpost.com/asset/62e94e312500006600bf0bb8.jpeg?ops=210_120
243,WOMEN,10 Quotes To Inspire You This Women's Equality Day,"Marianne Schnall, ContributorWriter and interviewer",https://www.huffingtonpost.com/entry/ten-quotes-to-inspire-you-this-womens-equality-day_us_59a185aae4b0cb7715bfd5dd,"Today, Women’s Equality Day, is a time to reflect on all we have accomplished towards a more equal world, and also how far",2017-08-26,,https://img.huffingtonpost.com/asset/62e3fd742500003d003338f0.jpeg?ops=210_120
244,WOMEN,10 Quotes To Inspire You This Women's Equality Day,"Marianne Schnall, ContributorWriter and interviewer",https://www.huffingtonpost.com/entry/ten-quotes-to-inspire-you-this-womens-equality-day_us_59a185aae4b0cb7715bfd5dd,"Today, Women’s Equality Day, is a time to reflect on all we have accomplished towards a more equal world, and also how far",2017-08-26,,https://img.huffingtonpost.com/asset/62e5de192400003c00d584e6.jpeg?ops=210_120
245,WOMEN,10 Quotes To Inspire You This Women's Equality Day,"Marianne Schnall, ContributorWriter and interviewer",https://www.huffingtonpost.com/entry/ten-quotes-to-inspire-you-this-womens-equality-day_us_59a185aae4b0cb7715bfd5dd,"Today, Women’s Equality Day, is a time to reflect on all we have accomplished towards a more equal world, and also how far",2017-08-26,,https://img.huffingtonpost.com/asset/62e94e312500006600bf0bb8.jpeg?ops=210_120
